Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_390.0,dock_availability_390.0,bike_availability_625.0,dock_availability_625.0,bike_availability_430.0,dock_availability_430.0,bike_availability_2337.0,dock_availability_2337.0
2022-04-26 06:00:00+00:00,0.0,5.6,5.9,6,0,1,6,False,0.0,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222
2022-04-26 07:00:00+00:00,0.0,5.7,4.0,8,0,1,7,False,0.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2022-04-26 08:00:00+00:00,0.0,5.9,4.6,8,2,1,8,False,0.0,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668
2022-04-26 09:00:00+00:00,0.0,6.8,5.0,8,3,1,9,False,2.0,0.9830555555555552,0.9830555555555552,0.3847222222222222,0.3530555555555555,0.9830555555555552,0.9830555555555552,0.0619444444444444,0.0458333333333333
2022-04-26 10:00:00+00:00,0.0,7.8,4.8,7,1,1,10,False,3.0,0.985277777777778,0.985277777777778,0.9072222222222224,0.8822222222222224,0.985277777777778,0.985277777777778,0.8997222222222223,0.922777777777778
2022-04-26 11:00:00+00:00,0.0,8.5,3.2,7,0,1,11,False,1.0,0.9902777777777774,0.9902777777777774,0.9902777777777774,0.9902777777777774,0.9902777777777774,0.9902777777777774,0.4861111111111109,0.4627777777777776
2022-04-26 12:00:00+00:00,0.0,9.2,3.8,7,0,1,12,False,0.0,0.9508333333333332,0.9508333333333332,0.9508333333333332,0.9508333333333332,0.9508333333333332,0.9508333333333332,0.8486111111111111,0.8063888888888889
2022-04-26 13:00:00+00:00,0.0,11.1,2.9,7,4,1,13,False,0.0,0.9672222222222224,0.9672222222222224,0.9672222222222224,0.9672222222222224,0.9672222222222224,0.9672222222222224,0.8238888888888889,0.865277777777778
2022-04-26 14:00:00+00:00,0.0,10.2,1.4,7,4,1,14,False,4.0,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222
2022-04-26 15:00:00+00:00,0.0,10.7,3.7,7,2,1,15,False,4.0,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775
2022-04-26 16:00:00+00:00,0.0,10.4,4.1,6,4,1,16,False,2.0,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671
2022-04-26 17:00:00+00:00,0.0,11.0,3.1,6,2,1,17,False,4.0,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334
2022-04-26 18:00:00+00:00,0.0,9.7,3.5,6,2,1,18,False,2.0,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556
2022-04-26 19:00:00+00:00,0.0,9.5,3.6,2,2,1,19,False,2.0,0.9955555555555556,0.9955555555555556,0.9955555555555556,0.9955555555555556,0.9955555555555556,0.9955555555555556,0.9955555555555556,0.9955555555555556
2022-04-26 20:00:00+00:00,0.0,7.1,4.3,2,1,1,20,False,2.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
2022-04-26 21:00:00+00:00,0.0,6.6,4.8,2,2,1,21,False,1.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332
2022-04-26 22:00:00+00:00,0.0,5.5,3.8,2,1,1,22,False,2.0,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998
2022-04-26 23:00:00+00:00,0.0,5.5,3.9,2,0,1,23,False,1.0,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556
2022-04-27 00:00:00+00:00,0.0,5.2,4.6,2,0,2,0,False,0.0,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998,0.9849999999999998
2022-04-27 01:00:00+00:00,0.0,4.7,4.8,2,0,2,1,False,0.0,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996
2022-04-27 02:00:00+00:00,0.0,4.4,4.6,2,0,2,2,False,0.0,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108
2022-04-27 03:00:00+00:00,0.0,4.1,3.0,2,0,2,3,False,0.0,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664
2022-04-27 04:00:00+00:00,0.0,3.8,3.2,2,0,2,4,False,0.0,0.990277777777778,0.990277777777778,0.990277777777778,0.990277777777778,0.990277777777778,0.990277777777778,0.990277777777778,0.990277777777778
2022-04-27 05:00:00+00:00,0.0,3.6,4.0,2,0,2,5,False,0.0,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778
2022-04-27 06:00:00+00:00,0.0,3.5,2.8,2,1,2,6,False,0.0,0.9691666666666664,0.9691666666666664,0.9691666666666664,0.9691666666666664,0.9691666666666664,0.9691666666666664,0.9691666666666664,0.9691666666666664
2022-04-27 07:00:00+00:00,0.0,3.6,5.2,7,0,2,7,False,1.0,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892
2022-04-27 08:00:00+00:00,0.0,2.9,5.5,7,0,2,8,False,0.0,0.9755555555555556,0.9755555555555556,0.9755555555555556,0.9755555555555556,0.9755555555555556,0.9755555555555556,0.9147222222222222,0.8983333333333333
2022-04-27 09:00:00+00:00,0.1,2.5,4.1,7,2,2,9,False,0.0,0.9366666666666668,0.9366666666666668,0.9366666666666668,0.9366666666666668,0.9366666666666668,0.9366666666666668,0.0,0.0
2022-04-27 10:00:00+00:00,0.0,3.3,4.2,7,0,2,10,False,2.0,0.3405555555555555,0.325,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.0,0.0
2022-04-27 11:00:00+00:00,0.0,4.8,3.0,7,4,2,11,False,0.0,0.5827777777777776,0.6402777777777777,0.971111111111111,0.971111111111111,0.971111111111111,0.971111111111111,0.0344444444444444,0.06
2022-04-27 12:00:00+00:00,0.0,6.3,0.8,7,0,2,12,False,4.0,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.2319444444444444,0.1983333333333333
