Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,availability,dock_availability
2022-09-02 13:00:00+00:00,0.0,5.9,5.7,2,0,4,13,False,3.0,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.7783333333333331,0.7963888888888887,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.9316666666666664,0.949722222222222,0.979722222222222,0.979722222222222
2022-09-02 14:00:00+00:00,0.0,6.5,6.6,2,0,4,14,False,0.0,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553
2022-09-02 15:00:00+00:00,0.0,6.2,7.0,2,1,4,15,False,0.0,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9333333333333332,0.9274999999999998,0.9777777777777776,0.9777777777777776
2022-09-02 16:00:00+00:00,0.0,5.4,5.5,1,2,4,16,False,1.0,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.8105555555555556,0.798888888888889,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.4116666666666668,0.3991666666666668,0.7111111111111111,0.7236111111111112,0.9794444444444446,0.9794444444444446
2022-09-02 17:00:00+00:00,0.0,3.1,3.8,1,1,4,17,False,2.0,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.1083333333333333,0.1019444444444444,0.4311111111111111,0.4119444444444444,0.9811111111111108,0.9811111111111108,0.2611111111111111,0.2480555555555555,0.9811111111111108,0.9811111111111108,0.2202777777777777,0.2127777777777777,0.1297222222222222,0.1172222222222222,0.0808333333333333,0.0661111111111111
2022-09-02 18:00:00+00:00,0.0,2.1,4.5,1,2,4,18,False,1.0,0.4827777777777778,0.4875,0.9816666666666664,0.9816666666666664,0.0,0.0,0.2280555555555556,0.2280555555555555,0.9816666666666664,0.9816666666666664,0.215,0.235,0.9816666666666664,0.9816666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02 19:00:00+00:00,0.0,1.4,4.0,1,2,4,19,False,2.0,0.4272222222222223,0.4127777777777778,0.982222222222222,0.982222222222222,0.1713888888888888,0.165,0.5391666666666667,0.5252777777777777,0.982222222222222,0.982222222222222,0.0655555555555555,0.0469444444444444,0.3672222222222222,0.3655555555555556,0.0308333333333333,0.0513888888888888,0.8522222222222222,0.8663888888888889,0.0183333333333333,0.0308333333333333
2022-09-02 20:00:00+00:00,0.0,1.6,5.4,1,0,4,20,False,2.0,0.5680555555555555,0.5883333333333334,0.9819444444444446,0.9819444444444446,0.0,0.0,0.5725000000000001,0.5786111111111112,0.9819444444444446,0.9819444444444446,0.0180555555555555,0.0372222222222222,0.4666666666666666,0.4844444444444444,0.4494444444444444,0.4497222222222222,0.9819444444444446,0.9819444444444446,0.3627777777777777,0.3627777777777777
2022-09-02 21:00:00+00:00,0.0,1.7,6.1,1,0,4,21,False,0.0,0.980277777777778,0.980277777777778,0.7138888888888891,0.6958333333333335,0.0,0.0,0.8811111111111113,0.8630555555555557,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.962777777777778,0.950277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778
2022-09-02 22:00:00+00:00,0.0,1.5,4.5,0,0,4,22,False,0.0,0.9811111111111116,0.9811111111111116,0.0,0.0,0.2813888888888889,0.2991666666666666,0.0,0.0,0.9811111111111116,0.9811111111111116,0.3966666666666666,0.3788888888888889,0.9811111111111116,0.9811111111111116,0.0,0.0,0.9811111111111116,0.9811111111111116,0.0036111111111111,0.0
2022-09-02 23:00:00+00:00,0.0,1.6,4.5,0,0,4,23,False,0.0,0.982222222222222,0.982222222222222,0.0,0.0,0.982222222222222,0.982222222222222,0.1125,0.1183333333333333,0.982222222222222,0.982222222222222,0.8500000000000001,0.8686111111111111,0.6972222222222221,0.6797222222222221,0.533888888888889,0.5330555555555557,0.6499999999999999,0.6322222222222221,0.0,0.0
2022-09-03 00:00:00+00:00,0.0,-3.1,0.4,2,0,5,0,False,0.0,0.9802777777777776,0.9802777777777776,0.0,0.0,0.9802777777777776,0.9802777777777776,0.0119444444444444,0.0177777777777777,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03 01:00:00+00:00,0.0,-1.9,1.3,2,0,5,1,False,0.0,0.9830555555555556,0.9830555555555556,0.0,0.0,0.9830555555555556,0.9830555555555556,0.0,0.0,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03 02:00:00+00:00,0.0,-2.4,1.0,2,0,5,2,False,0.0,0.9763888888888888,0.9763888888888888,0.0,0.0,0.9763888888888888,0.9763888888888888,0.0,0.0,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03 03:00:00+00:00,0.0,-3.3,2.2,2,0,5,3,False,0.0,0.9838888888888888,0.9838888888888888,0.0,0.0,0.9838888888888888,0.9838888888888888,0.0,0.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03 04:00:00+00:00,0.0,-3.1,1.9,2,1,5,4,False,0.0,0.9780555555555558,0.9780555555555558,0.0,0.0,0.9780555555555558,0.9780555555555558,0.0,0.0,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03 05:00:00+00:00,0.0,-3.1,1.2,2,0,5,5,False,1.0,0.9791666666666672,0.9791666666666672,0.0,0.0,0.9791666666666672,0.9791666666666672,0.0,0.0,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03 06:00:00+00:00,0.0,-3.3,1.4,2,0,5,6,False,0.0,0.9825,0.9825,0.0,0.0,0.9825,0.9825,0.0,0.0,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.6013888888888889,0.6188888888888888
2022-09-03 07:00:00+00:00,0.0,-3.3,1.3,0,1,5,7,False,0.0,0.9811111111111116,0.9811111111111116,0.0,0.0,0.9811111111111116,0.9811111111111116,0.0,0.0,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.0,0.0,0.0,0.0,0.2830555555555555,0.3008333333333333,0.9811111111111116,0.9811111111111116
2022-09-03 08:00:00+00:00,0.0,-3.7,1.8,0,2,5,8,False,1.0,0.98,0.98,0.0,0.0,0.98,0.98,0.2638888888888889,0.2813888888888889,0.98,0.98,0.98,0.98,0.0183333333333333,0.0308333333333333,0.0308333333333333,0.0499999999999999,0.98,0.98,0.9172222222222222,0.8983333333333333
2022-09-03 09:00:00+00:00,0.0,-3.1,1.1,0,4,5,9,False,2.0,0.9838888888888888,0.9838888888888888,0.4008333333333334,0.4191666666666667,0.9838888888888888,0.9838888888888888,0.3005555555555556,0.2827777777777778,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.0183333333333333,0.0205555555555555
2022-09-03 10:00:00+00:00,0.0,-2.9,0.9,8,1,5,10,False,4.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.3691666666666666,0.37,0.9816666666666668,0.9816666666666668,0.6530555555555556,0.6466666666666666,0.5636111111111112,0.5638888888888889,0.1677777777777777,0.1458333333333333,0.9816666666666668,0.9816666666666668,0.9494444444444448,0.968055555555556
2022-09-03 11:00:00+00:00,0.0,-2.6,1.8,8,0,5,11,False,1.0,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.7486111111111111,0.7486111111111111,0.4486111111111111,0.4655555555555556,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.676388888888889,0.6875,0.0,0.0,0.9827777777777778,0.9827777777777778,0.9141666666666663,0.9199999999999998
2022-09-03 12:00:00+00:00,0.0,-2.4,2.1,8,1,5,12,False,0.0,0.9794444444444448,0.9794444444444448,0.9794444444444448,0.9794444444444448,0.9794444444444448,0.9794444444444448,0.1344444444444444,0.1161111111111111,0.9794444444444448,0.9794444444444448,0.9794444444444448,0.9794444444444448,0.896388888888889,0.8838888888888891,0.0119444444444444,0.03,0.9794444444444448,0.9794444444444448,0.5527777777777778,0.5283333333333333
2022-09-03 13:00:00+00:00,0.0,-1.5,1.3,8,2,5,13,False,1.0,0.9369444444444444,0.9311111111111112,0.983611111111111,0.983611111111111,0.7816666666666667,0.7833333333333334,0.8977777777777777,0.9211111111111112,0.983611111111111,0.983611111111111,0.983611111111111,0.983611111111111,0.0,0.0,0.8805555555555555,0.8619444444444444,0.983611111111111,0.983611111111111,0.0,0.0
2022-09-03 14:00:00+00:00,0.0,-0.7,1.0,8,2,5,14,False,2.0,0.5033333333333333,0.4755555555555555,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.4125,0.4113888888888889,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.0,0.0,0.3797222222222222,0.4041666666666667,0.9808333333333336,0.9808333333333336,0.2508333333333333,0.2691666666666666
2022-09-03 15:00:00+00:00,0.0,-1.1,1.6,8,4,5,15,False,2.0,0.4175000000000001,0.4122222222222223,0.98,0.98,0.98,0.98,0.6727777777777779,0.68,0.98,0.98,0.98,0.98,0.3491666666666667,0.3613888888888889,0.7616666666666665,0.7622222222222221,0.98,0.98,0.6802777777777779,0.6766666666666667
2022-09-03 16:00:00+00:00,0.0,-1.3,1.8,8,1,5,16,False,4.0,0.4158333333333332,0.4266666666666666,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.3527777777777778,0.3283333333333333,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892
2022-09-03 17:00:00+00:00,0.0,-1.9,1.9,8,0,5,17,False,1.0,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9663888888888889,0.9475,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.0,0.0,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888
