Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,bike_availability_10,dock_availability_10,bike_availability_11,dock_availability_11,bike_availability_12,dock_availability_12,bike_availability_13,dock_availability_13,bike_availability_14,dock_availability_14,bike_availability_15,dock_availability_15
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,0,2,10,False,0.0,0.0883333333333333,0.0505555555555555,0.2511111111111111,0.2208333333333333,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.1288888888888888,0.1516666666666666,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.0,0.0,0.7966666666666667,0.8338888888888889,0.0,0.0,0.8300000000000003,0.8150000000000003,0.9816666666666668,0.9816666666666668,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,0,2,11,False,0.0,0.6966666666666668,0.7286111111111113,0.0,0.0,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.3505555555555556,0.3580555555555555,0.986388888888889,0.986388888888889,0.1697222222222222,0.1544444444444444,0.1927777777777778,0.185,0.3738888888888889,0.3583333333333333,0.2091666666666667,0.2177777777777778,0.0,0.0,0.986388888888889,0.986388888888889,0.2702777777777778,0.2783333333333333,0.0,0.0,0.0,0.0
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,0,2,12,False,0.0,0.0,0.0,0.0,0.0,0.9838888888888888,0.9838888888888888,0.0994444444444444,0.0983333333333333,0.9388888888888888,0.9325,0.9838888888888888,0.9838888888888888,0.0,0.0,0.4072222222222222,0.3994444444444445,0.0,0.0,0.0,0.0,0.4772222222222222,0.4997222222222222,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.0,0.0,0.0,0.0
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,6,2,13,False,0.0,0.6244444444444445,0.6558333333333334,0.0,0.0,0.9899999999999998,0.9899999999999998,0.3269444444444443,0.3283333333333332,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.0305555555555555,0.0675,0.2963888888888889,0.2716666666666666,0.0,0.0,0.1455555555555555,0.1291666666666666,0.0527777777777777,0.0069444444444444,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.0,0.0,0.0,0.0
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,8,2,14,False,6.0,0.9908333333333332,0.9908333333333332,0.0,0.0,0.9908333333333332,0.9908333333333332,0.6780555555555555,0.6777777777777778,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.3336111111111111,0.3411111111111111,0.4322222222222221,0.438611111111111,0.5563888888888888,0.571111111111111,0.0388888888888888,0.0547222222222222,0.0694444444444444,0.0847222222222222,0.9908333333333332,0.9908333333333332,0.6833333333333333,0.6675,0.0388888888888888,0.0547222222222222,0.0,0.0
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,5,2,15,False,8.0,0.9874999999999996,0.9874999999999996,0.1747222222222222,0.1813888888888888,0.9874999999999996,0.9874999999999996,0.3244444444444445,0.2819444444444445,0.9038888888888886,0.8891666666666664,0.9874999999999996,0.9874999999999996,0.3519444444444444,0.3752777777777777,0.36,0.3838888888888889,0.9874999999999996,0.9874999999999996,0.2594444444444444,0.2361111111111111,0.972222222222222,0.9724999999999996,0.9874999999999996,0.9874999999999996,0.4333333333333333,0.4486111111111112,0.9874999999999996,0.9874999999999996,0.0,0.0
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,3,2,16,False,5.0,0.982222222222222,0.982222222222222,0.9016666666666666,0.8919444444444443,0.982222222222222,0.982222222222222,0.4166666666666667,0.4327777777777778,0.6572222222222222,0.6566666666666666,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.2644444444444445,0.2641666666666667,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.8069444444444442,0.8280555555555553,0.982222222222222,0.982222222222222,0.0461111111111111,0.0697222222222222
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,3,2,17,False,3.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.7347222222222222,0.7394444444444443,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.2177777777777777,0.2125,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.8044444444444443,0.7663888888888888,0.9911111111111108,0.9911111111111108,0.7022222222222222,0.6788888888888889,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,1,2,18,False,3.0,0.9025,0.8872222222222221,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.680833333333333,0.6736111111111107,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.7391666666666663,0.7863888888888885,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.0938888888888888,0.1161111111111111,0.989444444444444,0.989444444444444,0.0,0.0,0.989444444444444,0.989444444444444,0.5805555555555556,0.5655555555555556
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,2,2,19,False,1.0,0.661111111111111,0.7080555555555557,0.9933333333333332,0.9933333333333332,0.7672222222222219,0.7594444444444441,0.6133333333333334,0.6041666666666667,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.8763888888888889,0.8925,0.9933333333333332,0.9933333333333332,0.9258333333333332,0.9416666666666664,0.9933333333333332,0.9933333333333332,0.0,0.0
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,3,2,20,False,2.0,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.6608333333333333,0.676111111111111,0.8847222222222222,0.8775,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.0,0.0
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,0,2,21,False,3.0,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.899444444444444,0.8836111111111107,0.2872222222222222,0.265,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.4677777777777778,0.4525,0.9899999999999995,0.9899999999999995,0.0,0.0
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,0,2,22,False,0.0,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.0,0.0,0.9527777777777776,0.9677777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.0,0.0,0.9877777777777776,0.9877777777777776,0.0,0.0
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,0.0,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.0,0.0,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.0,0.0,0.979722222222222,0.979722222222222,0.0,0.0
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.0,0.0,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.0,0.0,0.9847222222222224,0.9847222222222224,0.0,0.0
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.0,0.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.0,0.0,0.9841666666666667,0.9841666666666667,0.0,0.0
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.0,0.0,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.0,0.0,0.9808333333333332,0.9808333333333332,0.0,0.0
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,0,3,3,False,0.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.0,0.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.0,0.0,0.9911111111111108,0.9911111111111108,0.0,0.0
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,1,3,4,False,0.0,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.0,0.0,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.0,0.0,0.9866666666666664,0.9866666666666664,0.0,0.0
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,0,3,5,False,1.0,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.0,0.0,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.0,0.0,0.984444444444444,0.984444444444444,0.0,0.0
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,2,3,6,False,0.0,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.0711111111111111,0.0852777777777777,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.4399999999999999,0.4041666666666665,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.0,0.0,0.9861111111111108,0.9861111111111108,0.2138888888888888,0.2352777777777777
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,1,3,7,False,2.0,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.2736111111111111,0.2741666666666666,0.7630555555555556,0.7544444444444445,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.0,0.0219444444444444,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9652777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,1,3,8,False,1.0,0.9988888888888886,0.9988888888888886,0.2988888888888888,0.2844444444444445,0.9988888888888886,0.9988888888888886,0.1852777777777777,0.1772222222222222,0.2338888888888889,0.2280555555555555,0.9988888888888886,0.9988888888888886,0.5705555555555555,0.548611111111111,0.5505555555555555,0.5277777777777777,0.3961111111111111,0.3788888888888888,0.9988888888888886,0.9988888888888886,0.5199999999999999,0.4977777777777777,0.1213888888888888,0.1280555555555555,0.8569444444444443,0.8402777777777777,0.9988888888888886,0.9988888888888886,0.1655555555555555,0.1580555555555555
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,2,3,9,False,1.0,0.9652777777777776,0.9652777777777776,0.0672222222222222,0.0825,0.9652777777777776,0.9652777777777776,0.0455555555555555,0.0549999999999999,0.0877777777777777,0.125,0.9652777777777776,0.9652777777777776,0.1124999999999999,0.1272222222222222,0.0,0.0,0.0,0.0,0.7649999999999999,0.7130555555555554,0.0377777777777777,0.0455555555555555,0.9652777777777776,0.9652777777777776,0.2002777777777777,0.2522222222222222,0.9652777777777776,0.9652777777777776,0.0,0.0
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,0,3,10,False,2.0,0.98,0.98,0.98,0.98,0.98,0.98,0.0,0.0,0.1830555555555555,0.2130555555555555,0.98,0.98,0.5325000000000001,0.5344444444444446,0.1227777777777777,0.1452777777777777,0.3930555555555555,0.3780555555555555,0.2113888888888888,0.2191666666666666,0.0,0.0,0.98,0.98,0.2380555555555555,0.2272222222222222,0.98,0.98,0.0,0.0
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,0,3,11,False,0.0,0.8052777777777775,0.7836111111111109,0.5475,0.5330555555555555,0.9861111111111108,0.9861111111111108,0.7,0.7305555555555554,0.49,0.4652777777777778,0.9861111111111108,0.9861111111111108,0.0,0.0,0.9861111111111108,0.9861111111111108,0.2172222222222222,0.2386111111111111,0.7,0.7305555555555554,0.0,0.0,0.9861111111111108,0.9861111111111108,0.5499999999999999,0.6097222222222222,0.9861111111111108,0.9861111111111108,0.0,0.0
