dateTime,availability 0,availability 1,availability 2,availability 3,availability 4,availability 5,availability 6,availability 7,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2022-04-23 19:00:00,1,1,1,1,1,0,1,1,0.0,11.7,5.5,18,0,2.0,False,5,4,1.125
2022-04-23 20:00:00,1,1,1,1,1,1,1,1,0.0,10.5,4.7,19,0,0.0,False,5,4,1.125
2022-04-23 21:00:00,1,1,1,1,1,1,1,1,0.0,9.2,4.2,20,2,0.0,False,5,4,0.375
2022-04-23 22:00:00,1,1,1,1,1,1,1,1,0.0,8.7,5.7,21,0,2.0,False,5,4,0.5
2022-04-23 23:00:00,1,1,1,1,1,1,1,1,0.0,8.1,4.2,22,0,0.0,False,5,4,0.5
2022-04-23 00:00:00,1,1,1,1,1,1,1,1,0.0,7.8,3.5,23,0,0.0,False,5,4,0.0
2022-04-24 01:00:00,1,1,1,1,1,1,1,1,0.0,7.2,2.6,0,0,,False,6,4,0.0
2022-04-24 02:00:00,1,1,1,1,1,1,1,1,0.0,7.1,3.5,1,0,0.0,False,6,4,0.0
2022-04-24 03:00:00,1,1,1,1,1,1,1,1,0.0,6.6,3.4,2,0,0.0,False,6,4,0.0
2022-04-24 04:00:00,1,1,1,1,1,1,1,1,0.0,5.7,3.0,3,0,0.0,False,6,4,0.0
2022-04-24 05:00:00,1,1,1,1,1,1,1,1,0.0,5.5,4.6,4,1,0.0,False,6,4,0.125
2022-04-24 06:00:00,1,1,1,1,1,1,1,1,0.0,5.0,3.9,5,0,1.0,False,6,4,0.125
2022-04-24 07:00:00,1,1,1,1,1,1,1,1,0.0,5.2,5.0,6,0,0.0,False,6,4,0.0
2022-04-24 08:00:00,1,1,1,1,1,1,1,1,0.0,6.4,6.3,7,0,0.0,False,6,4,0.625
2022-04-24 09:00:00,1,1,1,1,1,1,1,1,0.0,6.6,6.4,8,0,0.0,False,6,4,0.5
2022-04-24 10:00:00,1,1,1,1,1,1,1,1,0.0,8.1,6.1,9,2,0.0,False,6,4,0.375
2022-04-24 11:00:00,1,1,1,1,1,1,1,1,0.0,8.5,5.3,10,2,2.0,False,6,4,0.75
2022-04-24 12:00:00,1,1,1,1,1,1,1,1,0.0,10.0,5.3,11,0,2.0,False,6,4,1.25
2022-04-24 13:00:00,1,1,1,1,1,1,1,1,0.0,10.7,3.7,12,1,0.0,False,6,4,1.25
2022-04-24 14:00:00,1,1,1,1,1,1,1,1,0.0,11.0,3.9,13,2,1.0,False,6,4,1.25
2022-04-24 15:00:00,1,1,1,1,1,1,1,1,0.0,12.7,3.1,14,1,2.0,False,6,4,1.375
2022-04-24 16:00:00,1,1,1,1,1,1,1,1,0.0,12.6,3.1,15,1,1.0,False,6,4,1.125
2022-04-24 17:00:00,1,1,1,1,1,1,1,1,0.0,12.1,4.2,16,0,1.0,False,6,4,1.0
2022-04-24 18:00:00,1,1,1,1,1,1,1,1,0.0,12.3,3.0,17,2,0.0,False,6,4,0.75
2022-04-24 19:00:00,1,1,1,1,1,1,1,1,0.0,11.6,2.3,18,0,2.0,False,6,4,1.25
2022-04-24 20:00:00,1,1,1,1,1,1,1,1,0.0,11.4,1.8,19,0,0.0,False,6,4,0.5
2022-04-24 21:00:00,1,1,1,1,1,1,1,1,0.0,8.8,1.3,20,1,0.0,False,6,4,0.75
2022-04-24 22:00:00,1,1,1,1,1,1,1,1,0.0,6.0,1.8,21,0,1.0,False,6,4,0.5
2022-04-24 23:00:00,1,1,1,1,1,1,1,1,0.0,6.1,2.7,22,1,0.0,False,6,4,0.5
2022-04-24 00:00:00,1,1,1,1,1,1,1,1,0.0,6.1,2.9,23,0,1.0,False,6,4,0.0
2022-04-25 01:00:00,1,1,1,1,1,1,1,1,0.0,5.4,2.1,0,0,,False,0,4,0.0
2022-04-25 02:00:00,1,1,1,1,1,1,1,1,0.0,3.8,0.6,1,0,0.0,False,0,4,0.0
2022-04-25 03:00:00,1,1,1,1,1,1,1,1,0.0,3.4,0.6,2,0,0.0,False,0,4,0.0
2022-04-25 04:00:00,1,1,1,1,1,1,1,1,0.0,2.5,0.6,3,0,0.0,False,0,4,0.0
2022-04-25 05:00:00,1,1,1,1,1,1,1,1,0.0,1.8,1.5,4,1,0.0,False,0,4,0.0
2022-04-25 06:00:00,1,1,1,1,1,1,1,1,0.0,1.1,0.3,5,1,1.0,False,0,4,0.75
2022-04-25 07:00:00,1,1,1,1,1,1,1,1,0.0,2.6,1.1,6,13,1.0,False,0,4,2.625
2022-04-25 08:00:00,1,1,1,1,1,1,1,1,0.0,6.4,0.9,7,2,13.0,False,0,4,6.5
2022-04-25 09:00:00,1,1,1,1,1,1,1,1,0.0,8.6,1.4,8,1,2.0,False,0,4,1.625
2022-04-25 10:00:00,0,0,0,1,1,0,1,1,0.0,10.5,1.9,9,0,1.0,False,0,4,0.625
2022-04-25 11:00:00,0,1,0,1,1,0,1,0,0.0,12.5,2.0,10,1,0.0,False,0,4,0.75
2022-04-25 12:00:00,0,0,0,1,1,0,1,1,0.0,13.5,2.8,11,2,1.0,False,0,4,0.875
2022-04-25 13:00:00,1,1,0,1,1,0,1,1,0.0,15.1,3.0,12,0,2.0,False,0,4,0.875
2022-04-25 14:00:00,0,1,1,1,1,0,1,1,0.0,15.5,3.6,13,5,0.0,False,0,4,1.0
2022-04-25 15:00:00,1,0,0,1,1,0,1,1,0.0,16.2,4.2,14,0,5.0,False,0,4,1.5
2022-04-25 16:00:00,1,0,1,1,1,0,1,1,0.0,16.4,3.0,15,4,0.0,False,0,4,2.375
2022-04-25 17:00:00,1,1,0,1,1,1,1,1,0.0,16.7,2.9,16,4,4.0,False,0,4,2.0
2022-04-25 18:00:00,1,1,1,1,1,1,1,1,0.0,16.5,3.6,17,1,4.0,False,0,4,1.25
2022-04-25 19:00:00,1,1,1,1,1,0,1,1,0.0,15.2,3.8,18,4,1.0,False,0,4,1.375
2022-04-25 20:00:00,1,1,1,1,1,1,1,1,0.0,14.6,4.7,19,0,4.0,False,0,4,1.25
2022-04-25 21:00:00,1,1,1,1,1,1,1,1,0.0,12.9,5.7,20,0,0.0,False,0,4,0.5
2022-04-25 22:00:00,1,1,1,1,1,1,1,1,0.0,11.4,7.2,21,1,0.0,False,0,4,0.5
2022-04-25 23:00:00,1,1,1,1,1,1,1,1,0.0,10.7,5.7,22,1,1.0,False,0,4,0.375
2022-04-25 00:00:00,1,1,1,1,1,1,1,1,0.0,10.3,5.3,23,0,1.0,False,0,4,0.0
2022-04-26 01:00:00,1,1,1,1,1,1,1,1,0.0,9.6,4.9,0,0,,False,1,4,0.0
2022-04-26 02:00:00,1,1,1,1,1,1,1,1,0.0,8.8,6.3,1,0,0.0,False,1,4,0.0
2022-04-26 03:00:00,1,1,1,1,1,1,1,1,0.0,8.0,6.3,2,0,0.0,False,1,4,0.0
2022-04-26 04:00:00,1,1,1,1,1,1,1,1,0.0,7.2,5.0,3,0,0.0,False,1,4,0.0
2022-04-26 05:00:00,1,1,1,1,1,1,1,1,0.0,6.2,5.7,4,2,0.0,False,1,4,0.125
2022-04-26 06:00:00,1,1,1,1,1,1,1,1,0.0,5.7,7.0,5,9,2.0,False,1,4,1.125
2022-04-26 07:00:00,1,1,1,1,1,1,1,1,0.0,5.6,5.9,6,4,9.0,False,1,4,2.375
2022-04-26 08:00:00,1,1,1,1,1,1,1,1,0.0,5.7,4.0,7,1,4.0,False,1,4,5.25
2022-04-26 09:00:00,1,1,1,1,1,1,1,1,0.0,5.9,4.6,8,1,1.0,False,1,4,1.25
2022-04-26 10:00:00,0,1,1,1,1,1,1,1,0.0,6.8,5.0,9,0,1.0,False,1,4,0.75
2022-04-26 11:00:00,0,0,1,1,1,1,1,1,0.0,7.8,4.8,10,0,0.0,False,1,4,0.5
2022-04-26 12:00:00,1,1,1,1,1,1,1,1,0.0,8.5,3.2,11,2,0.0,False,1,4,0.875
2022-04-26 13:00:00,1,0,1,1,1,1,1,1,0.0,9.2,3.8,12,3,2.0,False,1,4,0.625
2022-04-26 14:00:00,0,1,1,1,1,0,1,1,0.0,11.1,2.9,13,1,3.0,False,1,4,0.5
2022-04-26 15:00:00,1,1,1,1,1,0,1,1,0.0,10.2,1.4,14,4,1.0,False,1,4,1.25
2022-04-26 16:00:00,1,1,1,1,1,0,1,1,0.0,10.7,3.7,15,2,4.0,False,1,4,1.625
2022-04-26 17:00:00,1,1,1,1,1,0,1,1,0.0,10.4,4.1,16,1,2.0,False,1,4,1.625
2022-04-26 18:00:00,1,1,1,1,1,1,1,1,0.0,11.0,3.1,17,1,1.0,False,1,4,1.75
2022-04-26 19:00:00,1,1,1,1,1,1,1,1,0.0,9.7,3.5,18,2,1.0,False,1,4,1.0
2022-04-26 20:00:00,1,1,1,1,1,1,1,1,0.0,9.5,3.6,19,0,2.0,False,1,4,1.125
2022-04-26 21:00:00,1,1,1,1,1,1,1,1,0.0,7.1,4.3,20,0,0.0,False,1,4,1.0
2022-04-26 22:00:00,1,1,1,1,1,1,1,1,0.0,6.6,4.8,21,0,0.0,False,1,4,0.125
2022-04-26 23:00:00,1,1,1,1,1,1,1,1,0.0,5.5,3.8,22,2,0.0,False,1,4,0.375
2022-04-26 00:00:00,1,1,1,1,1,1,1,1,0.0,5.5,3.9,23,0,2.0,False,1,4,0.0
2022-04-27 01:00:00,1,1,1,1,1,1,1,1,0.0,5.2,4.6,0,0,,False,2,4,0.0
2022-04-27 02:00:00,1,1,1,1,1,1,1,1,0.0,4.7,4.8,1,0,0.0,False,2,4,0.0
2022-04-27 03:00:00,1,1,1,1,1,1,1,1,0.0,4.4,4.6,2,0,0.0,False,2,4,0.0
2022-04-27 04:00:00,1,1,1,1,1,1,1,1,0.0,4.1,3.0,3,0,0.0,False,2,4,0.0
2022-04-27 05:00:00,1,1,1,1,1,1,1,1,0.0,3.8,3.2,4,1,0.0,False,2,4,0.0
2022-04-27 06:00:00,1,1,1,1,1,1,1,1,0.0,3.6,4.0,5,7,1.0,False,2,4,0.875
2022-04-27 07:00:00,1,1,1,1,1,1,1,1,0.0,3.5,2.8,6,9,7.0,False,2,4,2.875
2022-04-27 08:00:00,1,1,1,1,1,1,1,1,0.0,3.6,5.2,7,7,9.0,False,2,4,4.0
2022-04-27 09:00:00,1,1,1,1,1,1,1,1,0.0,2.9,5.5,8,1,7.0,False,2,4,1.75
2022-04-27 10:00:00,0,1,1,1,1,1,1,1,0.1,2.5,4.1,9,1,1.0,False,2,4,1.0
2022-04-27 11:00:00,0,1,1,1,1,1,1,1,0.0,3.3,4.2,10,1,1.0,False,2,4,1.125
2022-04-27 12:00:00,0,1,1,1,1,1,1,1,0.0,4.8,3.0,11,0,1.0,False,2,4,0.25
2022-04-27 13:00:00,0,1,1,1,1,1,1,1,0.0,6.3,0.8,12,2,0.0,False,2,4,0.75
2022-04-27 14:00:00,0,1,0,1,1,1,1,1,0.0,7.0,1.1,13,1,2.0,False,2,4,0.75
2022-04-27 15:00:00,0,1,1,1,1,1,1,1,0.0,7.4,1.8,14,4,1.0,False,2,4,1.25
2022-04-27 16:00:00,1,1,1,1,1,1,1,1,0.0,8.1,2.2,15,7,4.0,False,2,4,2.125
2022-04-27 17:00:00,1,0,1,1,1,1,1,1,0.0,9.4,1.7,16,4,7.0,False,2,4,2.375
2022-04-27 18:00:00,1,1,1,1,1,1,1,1,0.0,9.5,1.3,17,0,4.0,False,2,4,1.625
2022-04-27 19:00:00,1,1,1,1,1,1,1,1,0.0,8.6,0.6,18,0,0.0,False,2,4,0.625
2022-04-27 20:00:00,1,1,1,1,1,1,1,1,0.0,8.1,3.1,19,0,0.0,False,2,4,1.125
2022-04-27 21:00:00,1,1,1,1,1,1,1,1,0.0,6.2,1.9,20,0,0.0,False,2,4,0.5
2022-04-27 22:00:00,1,1,1,1,1,1,1,1,0.0,6.4,2.1,21,1,0.0,False,2,4,0.75
2022-04-27 23:00:00,1,1,1,1,1,1,1,1,0.0,3.3,0.5,22,1,1.0,False,2,4,0.25
2022-04-27 00:00:00,1,1,1,1,1,1,1,1,0.0,2.3,1.4,23,0,1.0,False,2,4,0.0
2022-04-28 01:00:00,1,1,1,1,1,1,1,1,0.0,1.2,0.8,0,0,,False,3,4,0.0
2022-04-28 02:00:00,1,1,1,1,1,1,1,1,0.0,0.7,1.7,1,0,0.0,False,3,4,0.0
2022-04-28 03:00:00,1,1,1,1,1,1,1,1,0.0,0.2,0.8,2,0,0.0,False,3,4,0.0
2022-04-28 04:00:00,1,1,1,1,1,1,1,1,0.0,-0.1,1.1,3,0,0.0,False,3,4,0.0
2022-04-28 05:00:00,1,1,1,1,1,1,1,1,0.0,0.2,2.0,4,2,0.0,False,3,4,0.25
2022-04-28 06:00:00,1,1,1,1,1,1,1,1,0.0,0.8,1.4,5,8,2.0,False,3,4,0.75
2022-04-28 07:00:00,1,1,1,1,1,1,1,1,0.0,1.9,0.7,6,9,8.0,False,3,4,2.625
2022-04-28 08:00:00,1,1,1,1,1,1,1,1,0.0,3.5,0.8,7,6,9.0,False,3,4,4.75
2022-04-28 09:00:00,1,1,1,1,1,1,1,1,0.0,5.3,1.3,8,3,6.0,False,3,4,1.625
2022-04-28 10:00:00,0,1,1,1,1,1,1,1,0.0,6.7,2.0,9,0,3.0,False,3,4,0.875
2022-04-28 11:00:00,0,1,1,1,1,1,1,1,0.0,8.1,2.0,10,0,0.0,False,3,4,1.125
2022-04-28 12:00:00,1,1,1,1,1,1,1,1,0.0,10.0,3.1,11,0,0.0,False,3,4,0.75
2022-04-28 13:00:00,0,0,0,1,1,1,1,1,0.0,10.1,3.6,12,3,0.0,False,3,4,0.75
2022-04-28 14:00:00,1,1,0,1,1,1,1,1,0.0,10.9,2.7,13,3,3.0,False,3,4,1.125
2022-04-28 15:00:00,1,1,0,1,1,1,1,1,0.0,13.2,2.3,14,1,3.0,False,3,4,1.625
2022-04-28 16:00:00,0,1,0,1,1,1,1,1,0.0,12.3,3.4,15,3,1.0,False,3,4,2.0
2022-04-28 17:00:00,1,1,1,1,1,1,1,1,0.0,12.3,2.7,16,0,3.0,False,3,4,1.625
2022-04-28 18:00:00,1,1,1,1,1,1,1,1,0.0,12.1,1.2,17,0,0.0,False,3,4,1.875
2022-04-28 19:00:00,1,1,1,1,1,1,1,1,0.0,12.1,3.2,18,1,0.0,False,3,4,1.125
2022-04-28 20:00:00,1,1,1,1,1,1,1,1,0.0,11.5,2.7,19,1,1.0,False,3,4,1.5
2022-04-28 21:00:00,1,1,1,1,1,1,1,1,0.0,10.3,3.3,20,1,1.0,False,3,4,0.75
2022-04-28 22:00:00,1,1,1,1,1,1,1,1,0.0,7.8,2.6,21,0,1.0,False,3,4,1.125
2022-04-28 23:00:00,1,1,1,1,1,1,1,1,0.0,6.8,3.7,22,0,0.0,False,3,4,0.375
2022-04-28 00:00:00,1,1,1,1,1,1,1,1,0.0,7.0,4.7,23,0,0.0,False,3,4,0.0
2022-04-29 01:00:00,1,1,1,1,1,1,1,1,0.0,6.7,4.0,0,0,,False,4,4,0.0
2022-04-29 02:00:00,1,1,1,1,1,1,1,1,0.0,6.4,4.6,1,0,0.0,False,4,4,0.0
2022-04-29 03:00:00,1,1,1,1,1,1,1,1,0.0,5.5,4.3,2,0,0.0,False,4,4,0.0
2022-04-29 04:00:00,1,1,1,1,1,1,1,1,0.0,5.0,3.5,3,0,0.0,False,4,4,0.0
2022-04-29 05:00:00,1,1,1,1,1,1,1,1,0.0,4.9,3.9,4,2,0.0,False,4,4,0.0
2022-04-29 06:00:00,1,1,1,1,1,1,1,1,0.0,4.8,3.8,5,7,2.0,False,4,4,0.0
2022-04-29 07:00:00,1,1,1,1,1,1,1,1,0.0,5.4,2.9,6,9,7.0,False,4,4,0.0
2022-04-29 08:00:00,1,1,1,1,1,1,1,1,0.0,5.9,1.8,7,1,9.0,False,4,4,0.0
2022-04-29 09:00:00,1,1,1,1,1,1,1,1,0.0,6.7,1.3,8,0,1.0,False,4,4,0.0
2022-04-29 10:00:00,0,1,1,1,1,1,1,1,0.0,7.9,1.6,9,1,0.0,False,4,4,0.0
2022-04-29 11:00:00,1,1,1,1,1,1,1,1,0.0,9.4,2.1,10,2,1.0,False,4,4,0.0
2022-04-29 12:00:00,0,0,1,1,1,1,1,1,0.0,9.6,2.1,11,4,2.0,False,4,4,0.0
2022-04-29 13:00:00,1,0,1,1,1,1,1,1,0.0,10.6,2.1,12,0,4.0,False,4,4,0.0
2022-04-29 14:00:00,0,1,1,1,1,1,1,1,0.0,12.0,2.4,13,1,0.0,False,4,4,0.0
2022-04-29 15:00:00,1,1,1,1,1,1,1,1,0.0,12.5,2.9,14,4,1.0,False,4,4,0.0
2022-04-29 16:00:00,1,1,0,1,1,1,1,1,0.0,12.5,1.6,15,2,4.0,False,4,4,0.0
2022-04-29 17:00:00,1,1,1,1,1,1,1,1,0.0,11.5,2.3,16,2,2.0,False,4,4,0.0
2022-04-29 18:00:00,1,1,1,1,1,1,1,1,0.0,11.8,1.3,17,0,2.0,False,4,4,0.0
2022-04-29 19:00:00,1,1,1,1,1,1,1,1,0.0,11.2,2.7,18,3,0.0,False,4,4,0.0
2022-04-29 20:00:00,1,1,1,1,1,1,1,1,0.0,10.8,1.1,19,1,3.0,False,4,4,0.0
2022-04-29 21:00:00,1,1,1,1,1,1,1,1,0.0,9.7,1.4,20,0,1.0,False,4,4,0.0
2022-04-29 22:00:00,1,1,1,1,1,1,1,1,0.0,9.0,0.4,21,0,0.0,False,4,4,0.0
2022-04-29 23:00:00,1,1,1,1,1,1,1,1,0.0,8.3,1.8,22,0,0.0,False,4,4,0.0
2022-04-29 00:00:00,1,1,1,1,1,1,1,1,0.0,7.7,2.7,23,0,0.0,False,4,4,0.0
2022-04-30 01:00:00,1,1,1,1,1,1,1,1,0.0,7.5,2.4,0,0,,False,5,4,0.0
2022-04-30 02:00:00,1,1,1,1,1,1,1,1,0.0,7.7,5.4,1,0,0.0,False,5,4,0.0
2022-04-30 03:00:00,1,1,1,1,1,1,1,1,0.0,7.4,5.4,2,0,0.0,False,5,4,0.0
2022-04-30 04:00:00,1,1,1,1,1,1,1,1,0.0,7.1,1.6,3,0,0.0,False,5,4,0.0
2022-04-30 05:00:00,1,1,1,1,1,1,1,1,0.0,6.4,2.4,4,0,0.0,False,5,4,0.0
2022-04-30 06:00:00,1,1,1,1,1,1,1,1,0.0,5.6,1.0,5,0,0.0,False,5,4,0.0
2022-04-30 07:00:00,1,1,1,1,1,1,1,1,0.0,6.3,3.0,6,0,0.0,False,5,4,0.0
2022-04-30 08:00:00,1,1,1,1,1,1,1,1,0.0,8.2,3.8,7,1,0.0,False,5,4,0.0
2022-04-30 09:00:00,1,1,1,1,1,1,1,1,0.0,9.7,3.8,8,2,1.0,False,5,4,0.0
2022-04-30 10:00:00,1,1,1,1,1,1,1,1,0.0,11.1,2.9,9,1,2.0,False,5,4,0.0
2022-04-30 11:00:00,1,1,1,1,1,1,1,1,0.0,11.3,2.5,10,3,1.0,False,5,4,0.0
2022-04-30 12:00:00,1,1,1,1,1,1,1,1,0.0,11.7,2.3,11,4,3.0,False,5,4,0.0
2022-04-30 13:00:00,1,1,1,1,1,1,1,1,0.0,11.2,1.0,12,4,4.0,False,5,4,0.0
2022-04-30 14:00:00,1,1,1,1,1,1,1,1,0.0,11.5,1.5,13,3,4.0,False,5,4,0.0
2022-04-30 15:00:00,1,1,1,1,1,1,1,1,0.0,12.2,1.4,14,1,3.0,False,5,4,0.0
2022-04-30 16:00:00,1,1,1,1,1,1,1,1,0.0,11.5,2.5,15,6,1.0,False,5,4,0.0
2022-04-30 17:00:00,1,1,1,1,1,1,1,1,0.0,11.8,0.9,16,3,6.0,False,5,4,0.0
2022-04-30 18:00:00,1,1,1,1,1,1,1,1,0.0,11.9,1.6,17,1,3.0,False,5,4,0.0
2022-04-30 19:00:00,1,1,1,1,1,1,1,1,0.0,11.5,1.1,18,0,1.0,False,5,4,0.0
2022-04-30 20:00:00,1,1,1,1,1,1,1,1,0.0,11.1,1.8,19,0,0.0,False,5,4,0.0
2022-04-30 21:00:00,1,1,1,1,1,1,1,1,0.0,9.8,0.8,20,1,0.0,False,5,4,0.0
2022-04-30 22:00:00,1,1,1,1,1,1,1,1,0.0,8.1,1.5,21,1,1.0,False,5,4,0.0
2022-04-30 23:00:00,1,1,1,1,1,1,1,1,0.0,7.0,2.5,22,0,1.0,False,5,4,0.0
2022-04-30 00:00:00,1,1,1,1,1,1,1,1,0.0,6.9,2.3,23,0,0.0,False,5,4,0.0
