Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-08-13 21:00:00+00:00,0.0,19.8,2.4,1,0,5,21,False,0.0
2022-08-13 22:00:00+00:00,0.0,18.0,1.6,0,0,5,22,False,0.0
2022-08-13 23:00:00+00:00,0.0,15.7,0.6,0,0,5,23,False,0.0
2022-08-14 00:00:00+00:00,0.0,14.9,1.5,0,0,6,0,False,0.0
2022-08-14 01:00:00+00:00,0.0,13.7,1.0,0,0,6,1,False,0.0
2022-08-14 02:00:00+00:00,0.0,13.7,2.3,0,0,6,2,False,0.0
2022-08-14 03:00:00+00:00,0.0,13.9,2.4,0,0,6,3,False,0.0
2022-08-14 04:00:00+00:00,0.0,13.5,2.3,0,0,6,4,False,0.0
2022-08-14 05:00:00+00:00,0.0,13.4,2.9,0,0,6,5,False,0.0
2022-08-14 06:00:00+00:00,0.0,14.9,0.8,0,0,6,6,False,0.0
2022-08-14 07:00:00+00:00,0.0,17.6,0.9,5,1,6,7,False,0.0
2022-08-14 08:00:00+00:00,0.0,19.9,1.1,5,0,6,8,False,1.0
2022-08-14 09:00:00+00:00,0.0,21.6,0.9,5,0,6,9,False,0.0
2022-08-14 10:00:00+00:00,0.0,23.2,1.4,2,0,6,10,False,0.0
2022-08-14 11:00:00+00:00,0.0,24.4,2.1,2,0,6,11,False,0.0
2022-08-14 12:00:00+00:00,0.0,26.6,2.4,2,0,6,12,False,0.0
2022-08-14 13:00:00+00:00,0.0,27.9,2.3,6,2,6,13,False,0.0
2022-08-14 14:00:00+00:00,0.0,28.5,3.5,6,0,6,14,False,2.0
2022-08-14 15:00:00+00:00,0.0,27.5,3.8,6,0,6,15,False,0.0
2022-08-14 16:00:00+00:00,0.0,27.4,4.3,6,0,6,16,False,0.0
2022-08-14 17:00:00+00:00,0.0,26.2,3.1,6,0,6,17,False,0.0
2022-08-14 18:00:00+00:00,0.0,25.0,2.3,6,0,6,18,False,0.0
2022-08-14 19:00:00+00:00,0.0,24.0,1.1,7,0,6,19,False,0.0
2022-08-14 20:00:00+00:00,0.0,23.3,0.7,7,0,6,20,False,0.0
2022-08-14 21:00:00+00:00,0.0,21.6,0.4,7,0,6,21,False,0.0
2022-08-14 22:00:00+00:00,0.0,20.5,1.5,7,0,6,22,False,0.0
2022-08-14 23:00:00+00:00,0.0,20.1,2.0,7,0,6,23,False,0.0
2022-08-15 00:00:00+00:00,0.0,19.0,1.6,7,0,0,0,False,0.0
2022-08-15 01:00:00+00:00,0.0,19.0,2.4,7,0,0,1,False,0.0
2022-08-15 02:00:00+00:00,0.0,18.3,2.2,7,0,0,2,False,0.0
2022-08-15 03:00:00+00:00,0.0,17.6,1.7,7,0,0,3,False,0.0
2022-08-15 04:00:00+00:00,0.0,17.0,0.1,7,0,0,4,False,0.0
