dateTime,availability 0,availability 1,availability 2,availability 3,availability 4,availability 5,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2022-06-10 16:00:00,1,1,1,1,1,1.0,0.0,15.1,9.1,15,3,4.0,False,4,6,5.166666666666667
2022-06-10 17:00:00,1,1,1,1,1,1.0,0.0,13.7,7.9,16,0,3.0,False,4,6,2.8333333333333335
2022-06-10 18:00:00,1,1,1,1,1,1.0,0.0,12.5,5.3,17,0,0.0,False,4,6,1.0
2022-06-10 19:00:00,1,1,0,1,1,1.0,0.0,11.5,4.4,18,0,0.0,False,4,6,1.5
2022-06-10 20:00:00,1,1,1,1,1,1.0,0.0,11.5,4.6,19,2,0.0,False,4,6,1.1666666666666667
2022-06-10 21:00:00,1,1,1,1,1,1.0,0.0,10.8,5.0,20,1,2.0,False,4,6,0.8333333333333334
2022-06-10 22:00:00,1,1,1,1,1,1.0,0.0,10.8,5.2,21,0,1.0,False,4,6,0.5
2022-06-10 23:00:00,1,1,1,1,1,1.0,0.0,10.0,3.6,22,2,0.0,False,4,6,0.5
2022-06-10 00:00:00,1,1,1,1,1,1.0,0.0,9.7,3.2,23,0,2.0,False,4,6,0.0
2022-06-11 01:00:00,1,1,1,1,1,1.0,0.0,4.2,1.3,0,0,,False,5,6,0.0
2022-06-11 02:00:00,1,1,1,1,1,1.0,0.0,4.6,0.8,1,0,0.0,False,5,6,0.0
2022-06-11 03:00:00,1,1,1,1,1,1.0,0.0,5.0,0.2,2,0,0.0,False,5,6,0.0
2022-06-11 04:00:00,1,1,1,1,1,1.0,0.0,5.1,1.6,3,0,0.0,False,5,6,0.0
2022-06-11 05:00:00,1,1,1,1,1,1.0,0.4,5.2,0.9,4,0,0.0,False,5,6,0.0
2022-06-11 06:00:00,1,1,1,1,1,1.0,0.3,5.4,2.3,5,0,0.0,False,5,6,0.16666666666666666
2022-06-11 07:00:00,1,1,1,1,1,1.0,1.4,5.7,2.8,6,0,0.0,False,5,6,0.16666666666666666
2022-06-11 08:00:00,1,1,1,1,1,1.0,2.1,5.9,3.0,7,0,0.0,False,5,6,0.0
2022-06-11 09:00:00,1,1,1,1,1,1.0,2.4,6.5,2.7,8,0,0.0,False,5,6,0.8333333333333334
2022-06-11 10:00:00,1,1,1,1,1,1.0,0.4,6.9,2.4,9,0,0.0,False,5,6,1.0
2022-06-11 11:00:00,1,1,1,1,1,1.0,0.0,7.2,3.3,10,2,0.0,False,5,6,1.1666666666666667
2022-06-11 12:00:00,1,1,1,1,1,1.0,0.0,7.8,0.8,11,0,2.0,False,5,6,0.6666666666666666
2022-06-11 13:00:00,1,1,1,1,1,1.0,0.0,8.2,1.1,12,1,0.0,False,5,6,1.6666666666666667
2022-06-11 14:00:00,1,1,1,1,1,1.0,0.0,9.4,1.3,13,2,1.0,False,5,6,1.1666666666666667
2022-06-11 15:00:00,1,1,1,1,1,1.0,0.0,9.2,2.8,14,1,2.0,False,5,6,1.3333333333333333
2022-06-11 16:00:00,1,1,1,1,1,1.0,0.0,8.1,2.7,15,1,1.0,False,5,6,1.0
2022-06-11 17:00:00,1,1,1,1,1,1.0,0.0,7.8,2.2,16,0,1.0,False,5,6,0.5
2022-06-11 18:00:00,1,1,1,1,1,1.0,0.0,7.7,2.1,17,0,0.0,False,5,6,0.16666666666666666
2022-06-11 19:00:00,1,1,1,1,1,1.0,0.0,7.7,1.0,18,0,0.0,False,5,6,0.0
2022-06-11 20:00:00,1,1,1,1,1,1.0,0.0,7.2,1.5,19,0,0.0,False,5,6,0.0
2022-06-11 21:00:00,1,1,1,1,1,1.0,0.0,6.5,0.5,20,0,0.0,False,5,6,0.0
2022-06-11 22:00:00,1,1,1,1,1,1.0,0.0,7.0,1.4,21,1,0.0,False,5,6,0.16666666666666666
2022-06-11 23:00:00,1,1,1,1,1,1.0,0.0,6.9,1.1,22,0,1.0,False,5,6,0.16666666666666666
2022-06-11 00:00:00,1,1,1,1,1,1.0,0.0,6.9,1.2,23,0,0.0,False,5,6,0.0
2022-06-13 01:00:00,1,1,1,1,1,1.0,0.0,10.3,1.1,0,0,,False,0,6,0.0
2022-06-13 02:00:00,1,1,1,1,1,1.0,0.0,9.9,0.7,1,0,0.0,False,0,6,0.0
2022-06-13 03:00:00,1,1,1,1,1,1.0,0.0,9.7,1.4,2,0,0.0,False,0,6,0.0
2022-06-13 04:00:00,1,1,1,1,1,1.0,0.0,9.6,0.8,3,0,0.0,False,0,6,0.0
2022-06-13 05:00:00,1,1,1,1,1,1.0,0.0,9.0,0.7,4,0,0.0,False,0,6,0.0
2022-06-13 06:00:00,1,1,1,1,1,1.0,0.0,10.5,1.5,5,2,0.0,False,0,6,0.16666666666666666
2022-06-13 07:00:00,1,1,1,1,1,1.0,0.0,12.9,1.8,6,0,2.0,False,0,6,0.0
2022-06-13 08:00:00,1,1,1,1,1,1.0,0.0,14.8,3.6,7,0,0.0,False,0,6,0.16666666666666666
2022-06-13 09:00:00,1,1,1,1,1,1.0,0.0,16.0,3.3,8,1,0.0,False,0,6,0.5
2022-06-13 10:00:00,1,1,1,1,1,1.0,0.0,17.5,3.1,9,0,1.0,False,0,6,1.5
2022-06-13 11:00:00,1,1,1,1,1,1.0,0.0,18.3,3.2,10,1,0.0,False,0,6,0.8333333333333334
2022-06-13 12:00:00,1,1,1,1,1,1.0,0.0,18.0,2.6,11,4,1.0,False,0,6,1.3333333333333333
2022-06-13 13:00:00,1,1,1,1,1,1.0,0.0,18.7,4.2,12,1,4.0,False,0,6,1.1666666666666667
2022-06-13 14:00:00,1,1,1,1,1,1.0,0.0,18.5,3.2,13,3,1.0,False,0,6,1.5
2022-06-13 15:00:00,1,1,1,1,1,1.0,0.1,19.5,4.0,14,5,3.0,False,0,6,4.166666666666667
2022-06-13 16:00:00,1,1,1,1,1,1.0,0.0,17.5,4.4,15,0,5.0,False,0,6,4.166666666666667
2022-06-13 17:00:00,1,1,1,1,1,1.0,0.2,16.3,1.9,16,2,0.0,False,0,6,4.0
2022-06-13 18:00:00,1,1,1,1,1,1.0,0.0,18.1,2.5,17,0,2.0,False,0,6,0.8333333333333334
2022-06-13 19:00:00,1,1,1,1,1,1.0,0.0,17.7,1.7,18,0,0.0,False,0,6,1.0
2022-06-13 20:00:00,1,1,1,1,1,1.0,0.2,13.8,2.9,19,1,0.0,False,0,6,0.5
2022-06-13 21:00:00,1,1,1,1,1,1.0,0.6,13.3,1.5,20,0,1.0,False,0,6,0.5
2022-06-13 22:00:00,1,1,1,1,1,1.0,0.0,12.9,1.2,21,0,0.0,False,0,6,0.5
2022-06-13 23:00:00,1,1,1,1,1,1.0,0.0,11.5,0.6,22,0,0.0,False,0,6,0.3333333333333333
2022-06-13 00:00:00,1,1,1,1,1,1.0,0.0,10.5,1.6,23,0,0.0,False,0,6,0.0
2022-06-14 01:00:00,1,1,1,1,1,1.0,0.0,10.3,1.7,0,0,,False,1,6,0.0
2022-06-14 02:00:00,1,1,1,1,1,1.0,0.0,10.0,0.9,1,0,0.0,False,1,6,0.0
2022-06-14 03:00:00,1,1,1,1,1,1.0,0.0,11.0,1.5,2,0,0.0,False,1,6,0.0
2022-06-14 04:00:00,1,1,1,1,1,1.0,0.0,9.5,1.7,3,0,0.0,False,1,6,0.0
2022-06-14 05:00:00,1,1,1,1,1,1.0,0.0,10.9,0.8,4,0,0.0,False,1,6,0.0
2022-06-14 06:00:00,1,1,1,1,1,1.0,0.0,13.6,1.5,5,0,0.0,False,1,6,0.0
2022-06-14 07:00:00,1,1,1,1,1,1.0,0.0,15.7,0.8,6,1,0.0,False,1,6,0.5
2022-06-14 08:00:00,1,1,1,1,1,1.0,0.0,17.3,0.6,7,1,1.0,False,1,6,0.16666666666666666
2022-06-14 09:00:00,1,1,1,1,1,1.0,0.0,18.1,2.0,8,0,1.0,False,1,6,0.8333333333333334
2022-06-14 10:00:00,1,1,1,1,1,1.0,0.0,20.1,2.4,9,0,0.0,False,1,6,1.1666666666666667
2022-06-14 11:00:00,1,1,1,1,1,1.0,0.0,20.3,2.7,10,1,0.0,False,1,6,1.3333333333333333
2022-06-14 12:00:00,1,1,1,1,1,1.0,0.0,20.9,3.8,11,2,1.0,False,1,6,1.3333333333333333
2022-06-14 13:00:00,1,1,1,1,1,1.0,0.0,21.4,3.3,12,2,2.0,False,1,6,2.6666666666666665
2022-06-14 14:00:00,1,1,1,1,1,1.0,0.0,21.6,3.3,13,5,2.0,False,1,6,1.8333333333333333
2022-06-14 15:00:00,1,1,1,1,1,1.0,0.0,20.8,2.9,14,6,5.0,False,1,6,3.8333333333333335
2022-06-14 16:00:00,1,1,1,1,1,1.0,0.0,22.3,2.3,15,1,6.0,False,1,6,5.666666666666667
2022-06-14 17:00:00,1,1,1,1,1,1.0,0.0,21.5,3.7,16,1,1.0,False,1,6,3.3333333333333335
2022-06-14 18:00:00,1,1,1,1,1,1.0,0.0,22.2,2.3,17,2,1.0,False,1,6,2.1666666666666665
2022-06-14 19:00:00,1,1,1,1,1,1.0,0.0,20.3,2.3,18,0,2.0,False,1,6,2.8333333333333335
2022-06-14 20:00:00,1,1,1,1,1,1.0,0.0,20.1,2.1,19,2,0.0,False,1,6,1.8333333333333333
2022-06-14 21:00:00,1,1,1,1,1,1.0,0.0,19.7,2.1,20,0,2.0,False,1,6,2.1666666666666665
2022-06-14 22:00:00,1,1,1,1,0,1.0,0.0,18.3,2.8,21,0,0.0,False,1,6,0.3333333333333333
2022-06-14 23:00:00,1,0,0,1,0,1.0,0.0,17.3,0.7,22,0,0.0,False,1,6,0.5
2022-06-14 00:00:00,1,0,0,1,1,1.0,0.0,16.3,2.2,23,0,0.0,False,1,6,0.0
2022-06-15 01:00:00,1,0,0,1,0,1.0,0.0,14.8,1.1,0,0,,False,2,6,0.0
2022-06-15 02:00:00,1,0,1,1,0,1.0,0.0,13.3,1.5,1,0,0.0,False,2,6,0.0
2022-06-15 03:00:00,1,0,1,1,0,1.0,0.0,12.0,0.7,2,0,0.0,False,2,6,0.0
2022-06-15 04:00:00,1,0,1,1,0,1.0,0.0,12.8,1.7,3,0,0.0,False,2,6,0.0
2022-06-15 05:00:00,1,0,1,1,0,1.0,0.0,12.0,1.1,4,0,0.0,False,2,6,0.0
2022-06-15 06:00:00,1,0,1,1,0,1.0,0.0,14.3,1.5,5,0,0.0,False,2,6,0.0
2022-06-15 07:00:00,1,0,1,1,0,1.0,0.0,15.9,2.2,6,0,0.0,False,2,6,0.3333333333333333
2022-06-15 08:00:00,1,1,1,1,0,1.0,0.0,15.9,3.9,7,0,0.0,False,2,6,1.0
2022-06-15 09:00:00,1,1,1,1,1,1.0,0.0,16.5,2.7,8,0,0.0,False,2,6,0.5
2022-06-15 10:00:00,1,1,1,1,1,1.0,0.0,17.7,2.1,9,1,0.0,False,2,6,0.6666666666666666
2022-06-15 11:00:00,1,1,1,1,1,1.0,0.0,19.1,2.2,10,0,1.0,False,2,6,0.6666666666666666
2022-06-15 12:00:00,1,1,1,1,1,1.0,0.0,20.9,1.7,11,1,0.0,False,2,6,0.6666666666666666
2022-06-15 13:00:00,1,1,1,1,1,1.0,0.0,22.7,1.2,12,5,1.0,False,2,6,2.0
2022-06-15 14:00:00,1,1,1,1,1,1.0,0.0,20.1,2.4,13,2,5.0,False,2,6,2.1666666666666665
2022-06-15 15:00:00,1,1,1,1,1,1.0,0.0,20.0,2.9,14,6,2.0,False,2,6,3.0
2022-06-15 16:00:00,1,1,1,1,1,1.0,0.0,21.0,1.1,15,2,6.0,False,2,6,5.666666666666667
2022-06-15 17:00:00,1,1,1,1,1,1.0,0.0,20.6,2.4,16,1,2.0,False,2,6,4.5
2022-06-15 18:00:00,1,1,1,1,1,1.0,0.0,20.1,2.4,17,1,1.0,False,2,6,2.0
2022-06-15 19:00:00,1,1,1,1,1,1.0,0.0,19.0,2.6,18,2,1.0,False,2,6,1.1666666666666667
2022-06-15 20:00:00,1,1,1,1,0,1.0,0.0,18.1,2.9,19,0,2.0,False,2,6,0.8333333333333334
2022-06-15 21:00:00,1,1,1,1,1,1.0,0.0,17.1,3.1,20,1,0.0,False,2,6,1.8333333333333333
2022-06-15 22:00:00,1,1,1,1,1,1.0,0.0,16.4,2.6,21,0,1.0,False,2,6,1.1666666666666667
2022-06-15 23:00:00,1,1,1,1,0,1.0,0.0,15.6,1.7,22,0,0.0,False,2,6,0.5
2022-06-15 00:00:00,1,1,1,1,0,0.0,0.0,15.0,1.5,23,0,0.0,False,2,6,0.0
2022-06-16 01:00:00,1,1,1,1,1,1.0,0.0,14.6,1.6,0,0,,False,3,6,0.0
2022-06-16 02:00:00,1,1,1,1,1,1.0,0.0,14.1,1.4,1,0,0.0,False,3,6,0.0
2022-06-16 03:00:00,1,1,1,1,1,1.0,0.0,13.3,1.1,2,0,0.0,False,3,6,0.0
2022-06-16 04:00:00,1,1,1,1,1,1.0,0.0,13.2,0.9,3,0,0.0,False,3,6,0.0
2022-06-16 05:00:00,1,1,1,1,1,1.0,0.0,12.9,0.6,4,0,0.0,False,3,6,0.0
2022-06-16 06:00:00,1,1,1,1,1,1.0,0.0,13.3,0.5,5,0,0.0,False,3,6,0.0
2022-06-16 07:00:00,1,1,1,1,1,1.0,0.0,14.3,1.1,6,0,0.0,False,3,6,0.16666666666666666
2022-06-16 08:00:00,1,1,1,1,1,1.0,0.0,15.8,1.5,7,1,0.0,False,3,6,0.3333333333333333
2022-06-16 09:00:00,1,1,1,1,1,1.0,0.0,18.5,0.7,8,2,1.0,False,3,6,1.0
2022-06-16 10:00:00,1,1,1,1,1,1.0,0.0,17.0,3.0,9,0,2.0,False,3,6,0.5
2022-06-16 11:00:00,1,1,1,1,1,1.0,0.0,18.0,1.5,10,0,0.0,False,3,6,1.1666666666666667
2022-06-16 12:00:00,1,1,1,1,1,1.0,0.0,18.6,1.3,11,2,0.0,False,3,6,0.8333333333333334
2022-06-16 13:00:00,1,1,1,1,1,1.0,0.4,18.6,2.1,12,3,2.0,False,3,6,1.5
2022-06-16 14:00:00,1,1,1,1,1,1.0,0.0,18.9,1.8,13,0,3.0,False,3,6,1.8333333333333333
2022-06-16 15:00:00,1,1,1,1,1,1.0,0.0,21.9,2.3,14,6,0.0,False,3,6,5.166666666666667
2022-06-16 16:00:00,1,1,1,1,1,1.0,0.0,22.8,2.4,15,2,6.0,False,3,6,5.0
2022-06-16 17:00:00,1,1,1,1,1,1.0,0.0,21.2,4.2,16,2,2.0,False,3,6,2.1666666666666665
2022-06-16 18:00:00,1,1,1,1,1,1.0,0.0,21.1,1.5,17,0,2.0,False,3,6,3.1666666666666665
2022-06-16 19:00:00,1,1,1,1,1,1.0,0.2,20.2,1.0,18,0,0.0,False,3,6,0.6666666666666666
2022-06-16 20:00:00,1,1,1,1,1,1.0,0.8,17.5,2.3,19,0,0.0,False,3,6,0.5
2022-06-16 21:00:00,1,1,1,1,1,1.0,2.4,16.0,1.9,20,1,0.0,False,3,6,0.8333333333333334
2022-06-16 22:00:00,1,1,1,1,1,1.0,0.0,15.6,1.0,21,1,1.0,False,3,6,0.16666666666666666
2022-06-16 23:00:00,1,1,1,1,1,1.0,0.0,14.5,2.0,22,1,1.0,False,3,6,0.5
2022-06-16 00:00:00,1,1,1,1,1,1.0,0.0,13.2,1.5,23,0,1.0,False,3,6,0.0
2022-06-17 01:00:00,1,1,1,1,1,1.0,0.0,12.3,1.1,0,0,,False,4,6,0.0
2022-06-17 02:00:00,1,1,1,1,1,1.0,0.0,11.7,1.5,1,0,0.0,False,4,6,0.0
2022-06-17 03:00:00,1,1,1,1,1,1.0,0.0,11.4,1.4,2,0,0.0,False,4,6,0.0
2022-06-17 04:00:00,1,1,1,1,1,1.0,0.0,10.7,2.0,3,0,0.0,False,4,6,0.0
2022-06-17 05:00:00,1,1,1,1,1,1.0,0.0,10.5,1.8,4,0,0.0,False,4,6,0.0
2022-06-17 06:00:00,1,1,1,1,1,1.0,0.0,12.7,0.5,5,0,0.0,False,4,6,0.0
2022-06-17 07:00:00,1,1,1,1,1,1.0,0.0,15.0,1.3,6,0,0.0,False,4,6,0.16666666666666666
2022-06-17 08:00:00,1,1,1,1,1,1.0,0.0,17.2,1.1,7,0,0.0,False,4,6,0.3333333333333333
2022-06-17 09:00:00,1,1,1,1,1,1.0,0.0,18.8,1.4,8,0,0.0,False,4,6,0.5
2022-06-17 10:00:00,1,1,1,1,1,1.0,0.0,19.9,1.9,9,1,0.0,False,4,6,0.3333333333333333
2022-06-17 11:00:00,1,1,1,1,1,1.0,0.0,20.6,1.7,10,2,1.0,False,4,6,1.0
2022-06-17 12:00:00,1,1,1,1,1,1.0,0.0,21.1,2.6,11,1,2.0,False,4,6,0.3333333333333333
2022-06-17 13:00:00,1,1,1,1,1,1.0,0.0,21.0,3.5,12,0,1.0,False,4,6,0.8333333333333334
2022-06-17 14:00:00,1,1,1,1,1,1.0,0.0,21.2,2.7,13,3,0.0,False,4,6,1.8333333333333333
2022-06-17 15:00:00,1,1,1,1,1,1.0,0.0,20.0,6.2,14,5,3.0,False,4,6,4.833333333333333
2022-06-17 16:00:00,1,1,1,1,1,1.0,0.0,18.7,4.3,15,2,5.0,False,4,6,2.5
2022-06-17 17:00:00,1,1,1,1,1,1.0,0.0,18.0,4.8,16,3,2.0,False,4,6,1.0
2022-06-17 18:00:00,1,1,1,1,1,1.0,0.2,17.0,4.6,17,1,3.0,False,4,6,1.6666666666666667
2022-06-17 19:00:00,1,1,1,1,1,1.0,0.5,15.5,4.4,18,0,1.0,False,4,6,0.3333333333333333
2022-06-17 20:00:00,1,1,1,1,1,1.0,2.8,13.7,5.7,19,1,0.0,False,4,6,0.3333333333333333
2022-06-17 21:00:00,1,1,1,1,1,1.0,2.6,13.9,3.7,20,0,1.0,False,4,6,0.16666666666666666
2022-06-17 22:00:00,1,1,1,1,1,1.0,0.3,13.9,4.0,21,0,0.0,False,4,6,0.5
2022-06-17 23:00:00,1,1,1,1,1,1.0,1.1,14.1,2.4,22,0,0.0,False,4,6,0.6666666666666666
2022-06-17 00:00:00,1,1,1,1,1,1.0,0.1,14.2,3.2,23,0,0.0,False,4,6,0.0
2022-06-18 01:00:00,1,1,1,1,1,,0.0,14.3,2.5,0,0,,False,5,6,0.0
2022-06-18 02:00:00,1,1,1,1,1,,0.0,14.2,2.0,1,0,0.0,False,5,6,0.0
2022-06-18 03:00:00,1,1,1,1,1,,0.0,14.0,1.7,2,0,0.0,False,5,6,0.0
2022-06-18 04:00:00,1,1,1,1,1,,0.0,14.0,2.3,3,0,0.0,False,5,6,0.0
2022-06-18 05:00:00,1,1,1,1,1,,0.0,13.9,2.0,4,0,0.0,False,5,6,0.0
2022-06-18 06:00:00,1,1,1,1,1,,0.0,14.0,1.9,5,0,0.0,False,5,6,0.0
2022-06-18 07:00:00,1,1,1,1,1,,0.0,14.3,1.8,6,0,0.0,False,5,6,0.16666666666666666
2022-06-18 08:00:00,1,1,1,1,1,,0.0,14.9,1.9,7,0,0.0,False,5,6,0.0
2022-06-18 09:00:00,1,1,1,1,1,,0.0,16.3,4.9,8,4,0.0,False,5,6,0.3333333333333333
2022-06-18 10:00:00,1,1,1,1,1,,0.0,16.8,6.2,9,1,4.0,False,5,6,0.0
2022-06-18 11:00:00,1,1,1,1,1,,0.0,18.0,5.1,10,0,1.0,False,5,6,1.0
2022-06-18 12:00:00,1,1,1,1,1,,0.0,18.7,5.7,11,1,0.0,False,5,6,2.3333333333333335
2022-06-18 13:00:00,1,1,1,1,1,,0.0,19.3,5.9,12,3,1.0,False,5,6,1.0
2022-06-18 14:00:00,1,1,1,1,1,,0.1,20.1,6.5,13,0,3.0,False,5,6,1.0
2022-06-18 15:00:00,1,1,1,1,1,,0.0,20.7,4.6,14,1,0.0,False,5,6,1.1666666666666667
2022-06-18 16:00:00,1,1,1,1,1,,0.0,20.1,5.5,15,0,1.0,False,5,6,1.6666666666666667
2022-06-18 17:00:00,1,1,1,1,1,,0.0,19.8,5.1,16,1,0.0,False,5,6,3.0
2022-06-18 18:00:00,1,1,1,1,1,,0.0,20.2,4.9,17,2,1.0,False,5,6,1.5
2022-06-18 19:00:00,1,1,1,1,1,,0.0,17.7,5.7,18,0,2.0,False,5,6,0.0
2022-06-18 20:00:00,1,1,1,1,1,,0.0,18.0,6.3,19,1,0.0,False,5,6,0.0
2022-06-18 21:00:00,1,1,1,1,1,,0.0,15.9,5.2,20,1,1.0,False,5,6,0.16666666666666666
2022-06-18 22:00:00,1,1,1,1,1,,0.0,14.3,4.0,21,0,1.0,False,5,6,0.0
2022-06-18 23:00:00,1,1,1,1,1,,0.0,13.1,4.6,22,1,0.0,False,5,6,0.3333333333333333
2022-06-18 00:00:00,1,1,1,1,1,,0.0,11.9,1.1,23,0,1.0,False,5,6,0.0
2022-06-19 01:00:00,1,1,1,1,1,,0.0,10.2,1.7,0,0,,False,6,6,0.0
2022-06-19 02:00:00,1,1,1,1,1,,0.0,9.3,2.0,1,0,0.0,False,6,6,0.0
2022-06-19 03:00:00,1,1,1,1,1,,0.0,8.1,2.2,2,0,0.0,False,6,6,0.0
2022-06-19 04:00:00,1,1,1,1,1,,0.0,7.2,2.9,3,0,0.0,False,6,6,0.0
2022-06-19 05:00:00,1,1,1,1,1,,0.0,7.0,2.4,4,0,0.0,False,6,6,0.0
2022-06-19 06:00:00,1,1,1,1,1,,0.0,10.2,0.6,5,0,0.0,False,6,6,0.0
2022-06-19 07:00:00,1,1,1,1,1,,0.0,11.9,0.8,6,0,0.0,False,6,6,0.0
2022-06-19 08:00:00,1,1,1,1,1,,0.0,13.6,1.6,7,1,0.0,False,6,6,0.0
2022-06-19 09:00:00,1,1,1,1,1,,0.0,14.8,2.2,8,1,1.0,False,6,6,0.0
2022-06-19 10:00:00,1,1,1,1,1,,0.0,15.8,1.9,9,0,1.0,False,6,6,0.3333333333333333
2022-06-19 11:00:00,1,1,1,1,1,,0.0,16.8,3.0,10,1,0.0,False,6,6,0.3333333333333333
2022-06-19 12:00:00,1,1,1,1,1,,0.0,17.7,3.1,11,0,1.0,False,6,6,1.3333333333333333
2022-06-19 13:00:00,1,1,1,1,1,,0.0,18.1,3.4,12,1,0.0,False,6,6,1.8333333333333333
2022-06-19 14:00:00,1,1,1,1,1,,0.0,18.6,4.8,13,2,1.0,False,6,6,0.8333333333333334
2022-06-19 15:00:00,1,1,1,1,1,,0.0,18.3,3.5,14,2,2.0,False,6,6,1.5
2022-06-19 16:00:00,1,1,1,1,1,,0.0,17.4,3.5,15,0,2.0,False,6,6,1.5
2022-06-19 17:00:00,1,1,1,1,1,,0.0,17.5,3.3,16,1,0.0,False,6,6,0.5
2022-06-19 18:00:00,1,1,1,1,1,,0.0,16.5,4.8,17,0,1.0,False,6,6,0.3333333333333333
2022-06-19 19:00:00,1,1,1,1,1,,0.0,15.6,3.5,18,0,0.0,False,6,6,0.5
2022-06-19 20:00:00,1,1,1,1,1,,0.0,15.8,3.5,19,0,0.0,False,6,6,0.8333333333333334
2022-06-19 21:00:00,1,1,1,1,1,,0.0,14.8,2.4,20,0,0.0,False,6,6,0.3333333333333333
2022-06-19 22:00:00,1,1,1,1,1,,0.0,14.4,1.6,21,0,0.0,False,6,6,0.8333333333333334
2022-06-19 23:00:00,1,1,1,1,1,,0.0,13.3,1.2,22,0,0.0,False,6,6,0.0
2022-06-19 00:00:00,1,1,1,1,1,,0.0,12.6,0.7,23,0,0.0,False,6,6,0.0
2022-06-20 01:00:00,1,1,1,1,1,,0.0,11.7,2.0,0,0,,False,0,6,0.0
2022-06-20 02:00:00,1,1,1,1,1,,0.0,11.2,1.8,1,0,0.0,False,0,6,0.0
2022-06-20 03:00:00,1,1,1,1,1,,0.0,10.1,1.4,2,0,0.0,False,0,6,0.0
2022-06-20 04:00:00,1,1,1,1,1,,0.0,9.7,1.8,3,0,0.0,False,0,6,0.0
2022-06-20 05:00:00,1,1,1,1,1,,0.0,10.7,1.3,4,0,0.0,False,0,6,0.0
2022-06-20 06:00:00,1,1,1,1,1,,0.0,12.8,2.8,5,0,0.0,False,0,6,0.16666666666666666
2022-06-20 07:00:00,1,1,1,1,1,,0.0,13.9,3.4,6,3,0.0,False,0,6,0.16666666666666666
2022-06-20 08:00:00,1,1,1,1,1,,0.0,15.0,3.6,7,1,3.0,False,0,6,0.5
2022-06-20 09:00:00,1,1,1,1,1,,0.0,16.7,3.5,8,0,1.0,False,0,6,0.3333333333333333
2022-06-20 10:00:00,1,1,1,1,1,,0.0,19.0,1.2,9,1,0.0,False,0,6,0.6666666666666666
2022-06-20 11:00:00,1,1,1,1,1,,0.0,17.7,2.5,10,2,1.0,False,0,6,1.6666666666666667
2022-06-20 12:00:00,1,1,1,1,1,,0.0,20.5,3.3,11,2,2.0,False,0,6,0.6666666666666666
2022-06-20 13:00:00,1,1,1,1,1,,0.0,20.3,1.8,12,0,2.0,False,0,6,1.5
2022-06-20 14:00:00,1,1,1,1,1,,0.0,21.4,2.4,13,1,0.0,False,0,6,2.0
2022-06-20 15:00:00,1,1,1,1,1,,0.0,22.2,3.8,14,4,1.0,False,0,6,3.5
2022-06-20 16:00:00,1,1,1,1,1,,0.0,23.3,2.0,15,4,4.0,False,0,6,5.0
2022-06-20 17:00:00,1,1,1,1,1,,0.0,22.3,2.9,16,1,4.0,False,0,6,3.3333333333333335
2022-06-20 18:00:00,1,1,0,1,1,,0.0,23.3,2.1,17,1,1.0,False,0,6,1.5
2022-06-20 19:00:00,1,1,0,1,1,,0.0,22.4,3.7,18,0,1.0,False,0,6,1.0
2022-06-20 20:00:00,1,1,0,1,1,,0.0,21.4,4.1,19,0,0.0,False,0,6,0.5
2022-06-20 21:00:00,1,1,1,1,0,,0.0,19.3,4.4,20,0,0.0,False,0,6,1.1666666666666667
2022-06-20 22:00:00,1,1,1,1,0,,0.0,18.1,3.0,21,1,0.0,False,0,6,0.16666666666666666
2022-06-20 23:00:00,1,0,1,1,0,,0.0,16.1,2.2,22,0,1.0,False,0,6,0.3333333333333333
2022-06-20 00:00:00,1,1,1,1,1,,0.0,15.7,1.8,23,0,0.0,False,0,6,0.0
2022-06-21 01:00:00,1,1,1,1,1,,0.0,14.5,2.0,0,0,,False,1,6,0.0
2022-06-21 02:00:00,1,1,1,1,1,,0.0,12.2,0.4,1,0,0.0,False,1,6,0.0
2022-06-21 03:00:00,1,1,1,1,1,,0.0,10.9,0.8,2,0,0.0,False,1,6,0.0
2022-06-21 04:00:00,1,1,1,1,1,,0.0,10.3,1.3,3,0,0.0,False,1,6,0.0
2022-06-21 05:00:00,1,1,1,1,1,,0.0,10.0,1.5,4,0,0.0,False,1,6,0.0
2022-06-21 06:00:00,1,1,1,1,1,,0.0,12.3,2.1,5,0,0.0,False,1,6,0.0
2022-06-21 07:00:00,1,1,1,1,1,,0.0,15.7,0.3,6,0,0.0,False,1,6,0.0
2022-06-21 08:00:00,1,1,1,1,1,,0.0,16.7,1.5,7,0,0.0,False,1,6,1.3333333333333333
2022-06-21 09:00:00,1,1,1,1,1,,0.0,17.6,1.3,8,1,0.0,False,1,6,0.3333333333333333
2022-06-21 10:00:00,1,1,1,1,1,,0.0,17.4,1.6,9,2,1.0,False,1,6,0.5
2022-06-21 11:00:00,1,1,1,1,1,,0.0,19.7,1.9,10,0,2.0,False,1,6,0.5
2022-06-21 12:00:00,1,1,1,1,1,,0.0,18.5,2.4,11,1,0.0,False,1,6,1.6666666666666667
2022-06-21 13:00:00,1,1,1,1,1,,0.0,18.2,1.9,12,0,1.0,False,1,6,0.5
2022-06-21 14:00:00,1,1,1,1,1,,0.1,18.4,2.7,13,2,0.0,False,1,6,2.3333333333333335
2022-06-21 15:00:00,1,1,1,1,1,,0.0,18.5,1.7,14,5,2.0,False,1,6,4.0
