,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-06-15 09:00:00+00:00,0.0,17.7,2.1,4,33,2,9,False,26.0
2022-06-15 10:00:00+00:00,0.0,19.1,2.2,7,21,2,10,False,33.0
2022-06-15 11:00:00+00:00,0.0,20.9,1.7,7,46,2,11,False,21.0
2022-06-15 12:00:00+00:00,0.0,22.7,1.2,7,47,2,12,False,46.0
2022-06-15 13:00:00+00:00,0.0,20.1,2.4,7,106,2,13,False,47.0
2022-06-15 14:00:00+00:00,0.0,20.0,2.9,7,141,2,14,False,106.0
2022-06-15 15:00:00+00:00,0.0,21.0,1.1,7,125,2,15,False,141.0
2022-06-15 16:00:00+00:00,0.0,20.6,2.4,8,61,2,16,False,125.0
2022-06-15 17:00:00+00:00,0.0,20.1,2.4,8,44,2,17,False,61.0
2022-06-15 18:00:00+00:00,0.0,19.0,2.6,8,56,2,18,False,44.0
2022-06-15 19:00:00+00:00,0.0,18.1,2.9,7,42,2,19,False,56.0
2022-06-15 20:00:00+00:00,0.0,17.1,3.1,7,32,2,20,False,42.0
2022-06-15 21:00:00+00:00,0.0,16.4,2.6,7,27,2,21,False,32.0
2022-06-15 22:00:00+00:00,0.0,15.6,1.7,7,25,2,22,False,27.0
2022-06-15 23:00:00+00:00,0.0,15.0,1.5,7,0,2,23,False,25.0
2022-06-16 00:00:00+00:00,0.0,14.6,1.6,7,0,3,0,False,0.0
2022-06-16 01:00:00+00:00,0.0,14.1,1.4,7,0,3,1,False,0.0
2022-06-16 02:00:00+00:00,0.0,13.3,1.1,7,0,3,2,False,0.0
2022-06-16 03:00:00+00:00,0.0,13.2,0.9,7,1,3,3,False,0.0
2022-06-16 04:00:00+00:00,0.0,12.9,0.6,7,6,3,4,False,1.0
2022-06-16 05:00:00+00:00,0.0,13.3,0.5,7,28,3,5,False,6.0
2022-06-16 06:00:00+00:00,0.0,14.3,1.1,7,41,3,6,False,28.0
2022-06-16 07:00:00+00:00,0.0,15.8,1.5,7,23,3,7,False,41.0
2022-06-16 08:00:00+00:00,0.0,18.5,0.7,7,28,3,8,False,23.0
2022-06-16 09:00:00+00:00,0.0,17.0,3,7,37,3,9,False,28.0
2022-06-16 10:00:00+00:00,0.0,18.0,1.5,6,37,3,10,False,37.0
2022-06-16 11:00:00+00:00,0.0,18.6,1.3,6,42,3,11,False,37.0
2022-06-16 12:00:00+00:00,0.4,18.6,2.1,6,57,3,12,False,42.0
2022-06-16 13:00:00+00:00,0.0,18.9,1.8,5,104,3,13,False,57.0
2022-06-16 14:00:00+00:00,0.0,21.9,2.3,5,142,3,14,False,104.0
2022-06-16 15:00:00+00:00,0.0,22.8,2.4,5,101,3,15,False,142.0
2022-06-16 16:00:00+00:00,0.0,21.2,4.2,4,49,3,16,False,101.0
2022-06-16 17:00:00+00:00,0.0,21.1,1.5,4,31,3,17,False,49.0
2022-06-16 18:00:00+00:00,0.2,20.2,1,4,18,3,18,False,31.0
2022-06-16 19:00:00+00:00,0.8,17.5,2.3,6,24,3,19,False,18.0
2022-06-16 20:00:00+00:00,2.4,16.0,1.9,6,41,3,20,False,24.0
2022-06-16 21:00:00+00:00,0.0,15.6,1,6,25,3,21,False,41.0
2022-06-16 22:00:00+00:00,0.0,14.5,2,5,26,3,22,False,25.0
2022-06-16 23:00:00+00:00,0.0,13.2,1.5,5,0,3,23,False,26.0
2022-06-17 00:00:00+00:00,0.0,12.3,1.1,5,0,4,0,False,0.0
2022-06-17 01:00:00+00:00,0.0,11.7,1.5,5,0,4,1,False,0.0
2022-06-17 02:00:00+00:00,0.0,11.4,1.4,5,0,4,2,False,0.0
2022-06-17 03:00:00+00:00,0.0,10.7,2,5,5,4,3,False,0.0
2022-06-17 04:00:00+00:00,0.0,10.5,1.8,5,9,4,4,False,5.0
2022-06-17 05:00:00+00:00,0.0,12.7,0.5,5,14,4,5,False,9.0
2022-06-17 06:00:00+00:00,0.0,15.0,1.3,5,26,4,6,False,14.0
2022-06-17 07:00:00+00:00,0.0,17.2,1.1,2,26,4,7,False,26.0
2022-06-17 08:00:00+00:00,0.0,18.8,1.4,2,24,4,8,False,26.0
2022-06-17 09:00:00+00:00,0.0,19.9,1.9,2,40,4,9,False,24.0
2022-06-17 10:00:00+00:00,0.0,20.6,1.7,7,41,4,10,False,40.0
2022-06-17 11:00:00+00:00,0.0,21.1,2.6,7,41,4,11,False,41.0
2022-06-17 12:00:00+00:00,0.0,21.0,3.5,7,58,4,12,False,41.0
2022-06-17 13:00:00+00:00,0.0,21.2,2.7,8,103,4,13,False,58.0
2022-06-17 14:00:00+00:00,0.0,20.0,6.2,8,112,4,14,False,103.0
2022-06-17 15:00:00+00:00,0.0,18.7,4.3,8,54,4,15,False,112.0
2022-06-17 16:00:00+00:00,0.0,18.0,4.8,8,42,4,16,False,54.0
2022-06-17 17:00:00+00:00,0.2,17.0,4.6,8,12,4,17,False,42.0
2022-06-17 18:00:00+00:00,0.5,15.5,4.4,8,17,4,18,False,12.0
2022-06-17 19:00:00+00:00,2.8,13.7,5.7,8,23,4,19,False,17.0
2022-06-17 20:00:00+00:00,2.6,13.9,3.7,8,15,4,20,False,23.0
2022-06-17 21:00:00+00:00,0.3,13.9,4,8,19,4,21,False,15.0
2022-06-17 22:00:00+00:00,1.1,14.1,2.4,8,20,4,22,False,19.0
2022-06-17 23:00:00+00:00,0.1,14.2,3.2,8,0,4,23,False,20.0
2022-06-18 00:00:00+00:00,0.0,14.3,2.5,8,0,5,0,False,0.0
2022-06-18 01:00:00+00:00,0.0,14.2,2,8,0,5,1,False,0.0
2022-06-18 02:00:00+00:00,0.0,14.0,1.7,8,0,5,2,False,0.0
2022-06-18 03:00:00+00:00,0.0,14.0,2.3,8,3,5,3,False,0.0
2022-06-18 04:00:00+00:00,0.0,13.9,2,8,3,5,4,False,3.0
2022-06-18 05:00:00+00:00,0.0,14.0,1.9,8,4,5,5,False,3.0
2022-06-18 06:00:00+00:00,0.0,14.3,1.8,8,4,5,6,False,4.0
2022-06-18 07:00:00+00:00,0.0,14.9,1.9,6,9,5,7,False,4.0
2022-06-18 08:00:00+00:00,0.0,16.3,4.9,6,33,5,8,False,9.0
2022-06-18 09:00:00+00:00,0.0,16.8,6.2,6,50,5,9,False,33.0
2022-06-18 10:00:00+00:00,0.0,18.0,5.1,2,55,5,10,False,50.0
2022-06-18 11:00:00+00:00,0.0,18.7,5.7,2,58,5,11,False,55.0
2022-06-18 12:00:00+00:00,0.0,19.3,5.9,2,54,5,12,False,58.0
2022-06-18 13:00:00+00:00,0.1,20.1,6.5,2,57,5,13,False,54.0
2022-06-18 14:00:00+00:00,0.0,20.7,4.6,2,61,5,14,False,57.0
2022-06-18 15:00:00+00:00,0.0,20.1,5.5,2,76,5,15,False,61.0
2022-06-18 16:00:00+00:00,0.0,19.8,5.1,5,46,5,16,False,76.0
2022-06-18 17:00:00+00:00,0.0,20.2,4.9,5,23,5,17,False,46.0
2022-06-18 18:00:00+00:00,0.0,17.7,5.7,5,23,5,18,False,23.0
2022-06-18 19:00:00+00:00,0.0,18.0,6.3,6,29,5,19,False,23.0
2022-06-18 20:00:00+00:00,0.0,15.9,5.2,6,29,5,20,False,29.0
2022-06-18 21:00:00+00:00,0.0,14.3,4,6,35,5,21,False,29.0
2022-06-18 22:00:00+00:00,0.0,13.1,4.6,1,41,5,22,False,35.0
2022-06-18 23:00:00+00:00,0.0,11.9,1.1,1,0,5,23,False,41.0
2022-06-19 00:00:00+00:00,0.0,10.2,1.7,1,0,6,0,False,0.0
2022-06-19 01:00:00+00:00,0.0,9.3,2,1,0,6,1,False,0.0
2022-06-19 02:00:00+00:00,0.0,8.1,2.2,1,0,6,2,False,0.0
2022-06-19 03:00:00+00:00,0.0,7.2,2.9,1,3,6,3,False,0.0
2022-06-19 04:00:00+00:00,0.0,7.0,2.4,1,6,6,4,False,3.0
2022-06-19 05:00:00+00:00,0.0,10.2,0.6,1,4,6,5,False,6.0
2022-06-19 06:00:00+00:00,0.0,11.9,0.8,1,2,6,6,False,4.0
2022-06-19 07:00:00+00:00,0.0,13.6,1.6,1,6,6,7,False,2.0
2022-06-19 08:00:00+00:00,0.0,14.8,2.2,1,22,6,8,False,6.0
2022-06-19 09:00:00+00:00,0.0,15.8,1.9,1,17,6,9,False,22.0
2022-06-19 10:00:00+00:00,0.0,16.8,3,4,32,6,10,False,17.0
2022-06-19 11:00:00+00:00,0.0,17.7,3.1,4,35,6,11,False,32.0
2022-06-19 12:00:00+00:00,0.0,18.1,3.4,4,37,6,12,False,35.0
2022-06-19 13:00:00+00:00,0.0,18.6,4.8,4,52,6,13,False,37.0
2022-06-19 14:00:00+00:00,0.0,18.3,3.5,4,55,6,14,False,52.0
2022-06-19 15:00:00+00:00,0.0,17.4,3.5,4,30,6,15,False,55.0
2022-06-19 16:00:00+00:00,0.0,17.5,3.3,7,52,6,16,False,30.0
2022-06-19 17:00:00+00:00,0.0,16.5,4.8,7,23,6,17,False,52.0
2022-06-19 18:00:00+00:00,0.0,15.6,3.5,7,35,6,18,False,23.0
2022-06-19 19:00:00+00:00,0.0,15.8,3.5,6,23,6,19,False,35.0
2022-06-19 20:00:00+00:00,0.0,14.8,2.4,6,34,6,20,False,23.0
2022-06-19 21:00:00+00:00,0.0,14.4,1.6,6,14,6,21,False,34.0
2022-06-19 22:00:00+00:00,0.0,13.3,1.2,5,5,6,22,False,14.0
2022-06-19 23:00:00+00:00,0.0,12.6,0.7,5,0,6,23,False,5.0
2022-06-20 00:00:00+00:00,0.0,11.7,2,5,0,0,0,False,0.0
2022-06-20 01:00:00+00:00,0.0,11.2,1.8,5,0,0,1,False,0.0
2022-06-20 02:00:00+00:00,0.0,10.1,1.4,5,0,0,2,False,0.0
2022-06-20 03:00:00+00:00,0.0,9.7,1.8,5,4,0,3,False,0.0
2022-06-20 04:00:00+00:00,0.0,10.7,1.3,5,5,0,4,False,4.0
2022-06-20 05:00:00+00:00,0.0,12.8,2.8,5,24,0,5,False,5.0
2022-06-20 06:00:00+00:00,0.0,13.9,3.4,5,54,0,6,False,24.0
2022-06-20 07:00:00+00:00,0.0,15.0,3.6,6,35,0,7,False,54.0
2022-06-20 08:00:00+00:00,0.0,16.7,3.5,6,25,0,8,False,35.0
2022-06-20 09:00:00+00:00,0.0,19.0,1.2,6,28,0,9,False,25.0
2022-06-20 10:00:00+00:00,0.0,17.7,2.5,4,34,0,10,False,28.0
