started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-12-01 06:43:22.558000+00:00,2021-12-01 06:49:02.227000+00:00,339,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719
2021-12-01 06:43:59.911000+00:00,2021-12-01 06:56:02.467000+00:00,722,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215
2021-12-01 06:44:54.779000+00:00,2021-12-01 06:53:17.564000+00:00,502,426,Gimle Kino,ved Frogner Kirke,59.91728078292675,10.708375798767435,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2021-12-01 06:45:41.313000+00:00,2021-12-01 06:50:39.392000+00:00,298,600,Dyvekes bru,ved skatepark,59.905323,10.7689579,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2021-12-01 06:45:45.341000+00:00,2021-12-01 06:57:06.049000+00:00,680,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2021-12-01 06:45:46.154000+00:00,2021-12-01 07:45:38.041000+00:00,3591,605,Økernveien,ved Ensjøveien bussholdeplass,59.9167376,10.779916,439,Mølleparken,ved Sannerbrua,59.9283928,10.7559693
2021-12-01 06:46:12.722000+00:00,2021-12-01 06:54:10.771000+00:00,478,462,Stensparken,ved Sporveisgata,59.92714,10.730981,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2021-12-01 06:46:37.021000+00:00,2021-12-01 06:54:24.652000+00:00,467,436,Vestkanttorvet,langs Tidemands gate,59.9244031,10.7130691,626,Drammensveien,ved Ingar Nilsens vei,59.9204038,10.691147
2021-12-01 06:46:40.722000+00:00,2021-12-01 06:52:18.756000+00:00,338,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2021-12-01 06:47:04.159000+00:00,2021-12-01 07:05:56.232000+00:00,1132,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135
