Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_2280.0,dock_availability_2280.0,bike_availability_623.0,dock_availability_623.0,bike_availability_387.0,dock_availability_387.0,bike_availability_430.0,dock_availability_430.0,bike_availability_615.0,dock_availability_615.0
2022-09-08 00:00:00+00:00,0.0,12.8,1.0,2,0,3,0,False,0.0,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888
2022-09-08 01:00:00+00:00,0.0,12.1,1.0,2,0,3,1,False,0.0,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825
2022-09-08 02:00:00+00:00,0.0,11.4,0.2,2,0,3,2,False,0.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332
2022-09-08 03:00:00+00:00,0.0,11.1,1.4,2,0,3,3,False,0.0,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889
2022-09-08 04:00:00+00:00,0.0,11.3,0.9,2,1,3,4,False,0.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668
2022-09-08 05:00:00+00:00,0.0,12.2,0.6,2,3,3,5,False,1.0,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336
2022-09-08 06:00:00+00:00,0.0,13.5,0.9,2,4,3,6,False,3.0,0.9802777777777784,0.9802777777777784,0.9802777777777784,0.9802777777777784,0.9802777777777784,0.9802777777777784,0.9802777777777784,0.9802777777777784,0.9802777777777784,0.9802777777777784
2022-09-08 07:00:00+00:00,0.0,13.8,0.8,8,2,3,7,False,4.0,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778,0.977777777777778
2022-09-08 08:00:00+00:00,0.0,14.7,1.2,8,3,3,8,False,2.0,0.978611111111111,0.978611111111111,0.978611111111111,0.978611111111111,0.758611111111111,0.7672222222222221,0.978611111111111,0.978611111111111,0.978611111111111,0.978611111111111
2022-09-08 09:00:00+00:00,0.0,16.0,1.6,8,2,3,9,False,3.0,0.1327777777777777,0.1133333333333333,0.9791666666666669,0.9791666666666669,0.4791666666666667,0.4677777777777778,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-09-08 10:00:00+00:00,0.0,16.4,1.7,7,5,3,10,False,2.0,0.0,0.0,0.9802777777777776,0.9802777777777776,0.8844444444444444,0.896111111111111,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776
2022-09-08 11:00:00+00:00,0.0,17.7,1.9,7,1,3,11,False,5.0,0.5013888888888889,0.5191666666666668,0.3869444444444445,0.3816666666666667,0.6799999999999999,0.6680555555555555,0.3841666666666665,0.3644444444444443,0.9827777777777778,0.9827777777777778
2022-09-08 12:00:00+00:00,0.0,20.0,3.6,7,2,3,12,False,1.0,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.8333333333333334,0.8508333333333334,0.9825,0.9825
2022-09-08 13:00:00+00:00,0.0,20.1,3.3,6,2,3,13,False,2.0,0.0830555555555555,0.0647222222222222,1.0,1.0,0.1655555555555555,0.1644444444444444,1.0,1.0,1.0,1.0
2022-09-08 14:00:00+00:00,0.0,19.4,3.2,6,7,3,14,False,2.0,0.8513888888888886,0.8633333333333331,0.9805555555555554,0.9805555555555554,0.5119444444444444,0.5297222222222222,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554
2022-09-08 15:00:00+00:00,0.0,19.3,5.0,6,0,3,15,False,7.0,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.3175,0.3163888888888889,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778
2022-09-08 16:00:00+00:00,0.0,18.8,3.2,7,1,3,16,False,0.0,0.983055555555556,0.983055555555556,0.983055555555556,0.983055555555556,0.6841666666666668,0.6900000000000003,0.983055555555556,0.983055555555556,0.983055555555556,0.983055555555556
2022-09-08 17:00:00+00:00,0.0,18.3,4.5,7,1,3,17,False,1.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222
2022-09-08 18:00:00+00:00,0.0,18.0,3.7,7,0,3,18,False,1.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-09-08 19:00:00+00:00,0.0,17.2,3.3,8,2,3,19,False,0.0,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108
2022-09-08 20:00:00+00:00,0.0,16.1,3.2,8,3,3,20,False,2.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
