,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-04-16 23:00:00+00:00,0.0,3.2,0.8,2,0,5,23,False,1.0
2022-04-17 00:00:00+00:00,0.0,2.4,1.2,2,0,6,0,False,0.0
2022-04-17 01:00:00+00:00,0.0,3.2,1.5,2,0,6,1,False,0.0
2022-04-17 02:00:00+00:00,0.0,3.0,2.2,2,0,6,2,False,0.0
2022-04-17 03:00:00+00:00,0.0,2.1,2.2,2,0,6,3,False,0.0
2022-04-17 04:00:00+00:00,0.0,0.9,1.9,2,0,6,4,False,0.0
2022-04-17 05:00:00+00:00,0.0,0.8,1.7,2,0,6,5,False,0.0
2022-04-17 06:00:00+00:00,0.0,1.4,0.4,2,0,6,6,False,0.0
2022-04-17 07:00:00+00:00,0.0,1.9,0.5,5,0,6,7,False,0.0
2022-04-17 08:00:00+00:00,0.0,5.1,0.6,5,0,6,8,False,0.0
2022-04-17 09:00:00+00:00,0.0,6.0,2.2,5,1,6,9,False,0.0
2022-04-17 10:00:00+00:00,0.0,6.8,2.3,3,3,6,10,False,1.0
2022-04-17 11:00:00+00:00,0.0,7.4,2.4,3,1,6,11,False,3.0
2022-04-17 12:00:00+00:00,0.0,8.6,2.1,3,1,6,12,False,1.0
2022-04-17 13:00:00+00:00,0.0,10.4,1.7,3,5,6,13,False,1.0
2022-04-17 14:00:00+00:00,0.0,12.0,2.2,3,1,6,14,False,5.0
2022-04-17 15:00:00+00:00,0.0,13.2,2.2,3,1,6,15,False,1.0
2022-04-17 16:00:00+00:00,0.0,13.3,2.6,3,1,6,16,False,1.0
2022-04-17 17:00:00+00:00,0.0,12.3,4.5,3,6,6,17,False,1.0
2022-04-17 18:00:00+00:00,0.0,10.8,3.3,3,0,6,18,False,6.0
2022-04-17 19:00:00+00:00,0.0,8.8,3,5,0,6,19,False,0.0
2022-04-17 20:00:00+00:00,0.0,6.9,1.7,5,0,6,20,False,0.0
