,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month
2022-03-27 20:00:00+00:00,0.0,9.9,2.7,6,0,6,20,False,0.0,3
2022-03-27 21:00:00+00:00,0.0,9.3,3.8,6,0,6,21,False,0.0,3
2022-03-27 22:00:00+00:00,0.0,8.8,3.1,6,0,6,22,False,0.0,3
2022-03-27 23:00:00+00:00,0.0,9.2,5.5,6,0,6,23,False,0.0,3
2022-03-28 00:00:00+00:00,0.0,9.2,5.7,6,0,0,0,False,0.0,3
2022-03-28 01:00:00+00:00,0.0,8.3,5,6,0,0,1,False,0.0,3
2022-03-28 02:00:00+00:00,0.0,8.1,4.8,6,0,0,2,False,0.0,3
2022-03-28 03:00:00+00:00,0.0,8.5,5.5,6,0,0,3,False,0.0,3
2022-03-28 04:00:00+00:00,0.0,8.9,4.3,6,0,0,4,False,0.0,3
2022-03-28 05:00:00+00:00,0.0,9.0,3.9,6,0,0,5,False,0.0,3
2022-03-28 06:00:00+00:00,0.0,9.8,4.9,6,0,0,6,False,0.0,3
2022-03-28 07:00:00+00:00,0.0,10.2,4.5,7,0,0,7,False,0.0,3
2022-03-28 08:00:00+00:00,0.0,10.8,3.8,7,0,0,8,False,0.0,3
2022-03-28 09:00:00+00:00,0.0,10.3,7.5,7,0,0,9,False,0.0,3
2022-03-28 10:00:00+00:00,0.0,9.4,6.5,7,0,0,10,False,0.0,3
2022-03-28 11:00:00+00:00,0.0,10.3,5.2,7,0,0,11,False,0.0,3
2022-03-28 12:00:00+00:00,0.0,10.9,4.7,7,0,0,12,False,0.0,3
2022-03-28 13:00:00+00:00,0.0,10.4,6.7,3,0,0,13,False,0.0,3
2022-03-28 14:00:00+00:00,0.0,11.7,6.5,3,0,0,14,False,0.0,3
2022-03-28 15:00:00+00:00,0.0,10.7,6.4,3,0,0,15,False,0.0,3
2022-03-28 16:00:00+00:00,0.0,9.8,4.1,6,0,0,16,False,0.0,3
2022-03-28 17:00:00+00:00,0.0,8.5,5.4,6,0,0,17,False,0.0,3
2022-03-28 18:00:00+00:00,0.0,7.8,3.9,6,0,0,18,False,0.0,3
2022-03-28 19:00:00+00:00,0.0,5.9,4.3,3,0,0,19,False,0.0,3
2022-03-28 20:00:00+00:00,0.0,4.9,4.6,3,0,0,20,False,0.0,3
2022-03-28 21:00:00+00:00,0.0,4.2,4.6,3,0,0,21,False,0.0,3
2022-03-28 22:00:00+00:00,0.0,2.9,5.1,0,0,0,22,False,0.0,3
2022-03-28 23:00:00+00:00,0.0,2.4,3.7,0,0,0,23,False,0.0,3
2022-03-29 00:00:00+00:00,0.0,1.5,2.3,0,0,1,0,False,0.0,3
2022-03-29 01:00:00+00:00,0.0,1.6,3.1,0,0,1,1,False,0.0,3
2022-03-29 02:00:00+00:00,0.0,0.1,2.7,0,0,1,2,False,0.0,3
2022-03-29 03:00:00+00:00,0.0,-1.2,1.7,0,0,1,3,False,0.0,3
2022-03-29 04:00:00+00:00,0.0,-2.1,0.6,0,0,1,4,False,0.0,3
2022-03-29 05:00:00+00:00,0.0,-2.0,0.6,0,1,1,5,False,0.0,3
2022-03-30 06:00:00+00:00,0.0,-5.9,1.4,2,0,2,6,False,1.0,3
2022-03-30 07:00:00+00:00,0.0,-4.7,2.6,1,0,2,7,False,0.0,3
2022-03-30 08:00:00+00:00,0.0,-1.4,0.7,1,0,2,8,False,0.0,3
2022-03-30 09:00:00+00:00,0.0,0.2,1.6,1,0,2,9,False,0.0,3
2022-03-30 10:00:00+00:00,0.0,1.4,2.6,1,0,2,10,False,0.0,3
2022-03-30 11:00:00+00:00,0.0,3.4,1.5,1,0,2,11,False,0.0,3
2022-03-30 12:00:00+00:00,0.0,3.8,2.7,1,0,2,12,False,0.0,3
2022-03-30 13:00:00+00:00,0.0,4.5,3.7,1,0,2,13,False,0.0,3
2022-03-30 14:00:00+00:00,0.0,4.5,4.5,1,0,2,14,False,0.0,3
2022-03-30 15:00:00+00:00,0.0,5.1,3.7,1,0,2,15,False,0.0,3
2022-03-30 16:00:00+00:00,0.0,4.7,2.8,7,0,2,16,False,0.0,3
2022-03-30 17:00:00+00:00,0.1,3.2,5.3,7,0,2,17,False,0.0,3
2022-03-30 18:00:00+00:00,0.0,2.6,2.7,7,0,2,18,False,0.0,3
2022-03-30 19:00:00+00:00,0.0,1.2,3.8,3,0,2,19,False,0.0,3
2022-03-30 20:00:00+00:00,0.0,-0.2,2.4,3,0,2,20,False,0.0,3
2022-03-30 21:00:00+00:00,0.0,-1.0,2.4,3,0,2,21,False,0.0,3
2022-03-30 22:00:00+00:00,0.0,-0.6,2.8,1,0,2,22,False,0.0,3
2022-03-30 23:00:00+00:00,0.0,-1.2,3.1,1,0,2,23,False,0.0,3
