dateTime,availability 0,availability 1,availability 2,availability 3,availability 4,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2021-03-11 21:00:00,1,1,1,1,1,0.0,7.0,0.4,20,1,0.0,False,3,3,0.2
2021-03-11 22:00:00,1,1,1,1,1,0.0,6.8,1.0,21,0,1.0,False,3,3,0.0
2021-03-11 23:00:00,1,1,1,1,1,0.0,6.0,1.2,22,0,0.0,False,3,3,0.0
2021-03-11 00:00:00,1,1,1,1,1,0.0,5.4,0.4,23,0,0.0,False,3,3,0.0
2021-03-12 01:00:00,1,1,1,1,1,0.0,-5.4,4.3,0,0,,False,4,3,0.0
2021-03-12 02:00:00,1,1,1,1,1,0.0,-6.3,3.7,1,0,0.0,False,4,3,0.0
2021-03-12 03:00:00,1,1,1,1,1,0.0,-7.3,1.9,2,0,0.0,False,4,3,0.0
2021-03-12 04:00:00,1,1,1,1,1,0.0,-6.8,2.3,3,0,0.0,False,4,3,0.0
2021-03-12 05:00:00,1,1,1,1,1,0.0,-7.1,2.2,4,0,0.0,False,4,3,0.0
2021-03-12 06:00:00,1,1,1,1,1,0.0,-8.5,2.6,5,0,0.0,False,4,3,0.0
2021-03-12 07:00:00,1,1,1,1,1,0.0,-9.3,3.1,6,0,0.0,False,4,3,0.0
2021-03-12 08:00:00,1,1,1,1,1,0.0,-10.0,3.0,7,1,0.0,False,4,3,0.4
2021-03-12 09:00:00,1,1,1,1,1,0.0,-9.9,2.6,8,0,1.0,False,4,3,0.4
2021-03-12 10:00:00,1,1,1,1,1,0.0,-10.0,2.0,9,0,0.0,False,4,3,0.0
2021-03-12 11:00:00,1,1,1,1,1,0.0,-9.4,1.8,10,0,0.0,False,4,3,0.0
2021-03-12 12:00:00,1,1,1,1,1,0.0,-8.5,1.8,11,0,0.0,False,4,3,0.6
2021-03-12 13:00:00,1,1,1,1,1,0.0,-8.9,2.5,12,0,0.0,False,4,3,0.4
2021-03-12 14:00:00,1,1,1,1,1,0.0,-9.1,2.1,13,0,0.0,False,4,3,0.2
2021-03-12 15:00:00,1,1,1,1,1,0.0,-9.2,3.5,14,1,0.0,False,4,3,0.4
2021-03-12 16:00:00,1,1,1,1,1,0.0,-9.5,2.8,15,0,1.0,False,4,3,0.0
2021-03-12 17:00:00,1,1,1,1,1,0.1,-9.6,4.9,16,0,0.0,False,4,3,0.6
2021-03-12 18:00:00,1,1,1,1,1,0.1,-9.4,4.4,17,0,0.0,False,4,3,1.2
2021-03-12 19:00:00,1,1,1,1,1,0.2,-9.1,5.0,18,0,0.0,False,4,3,1.0
2021-03-12 20:00:00,1,1,1,1,1,0.3,-8.9,4.4,19,0,0.0,False,4,3,0.0
2021-03-12 21:00:00,1,1,1,1,1,0.1,-8.2,3.5,20,0,0.0,False,4,3,0.4
2021-03-12 22:00:00,1,1,1,1,1,0.1,-7.9,4.5,21,1,0.0,False,4,3,0.4
2021-03-12 23:00:00,1,1,1,1,1,0.0,-7.5,3.9,22,0,1.0,False,4,3,0.0
2021-03-12 00:00:00,1,1,1,1,1,0.1,-6.5,3.9,23,0,0.0,False,4,3,0.0
2021-03-13 01:00:00,1,1,1,1,1,0.0,-1.2,0.5,0,0,,False,5,3,0.0
2021-03-13 02:00:00,1,1,1,1,1,0.0,-1.4,0.8,1,0,0.0,False,5,3,0.0
2021-03-13 03:00:00,1,1,1,1,1,0.0,-1.8,1.0,2,0,0.0,False,5,3,0.0
2021-03-13 04:00:00,1,1,1,1,1,0.0,-2.3,1.5,3,0,0.0,False,5,3,0.0
2021-03-13 05:00:00,1,1,1,1,1,0.0,-2.8,1.8,4,0,0.0,False,5,3,0.0
2021-03-13 06:00:00,1,1,1,1,1,0.0,-3.0,2.2,5,0,0.0,False,5,3,0.0
2021-03-13 07:00:00,1,1,1,1,1,0.0,-2.9,0.5,6,0,0.0,False,5,3,0.0
2021-03-13 08:00:00,1,1,1,1,1,0.0,-1.3,1.1,7,0,0.0,False,5,3,0.0
2021-03-13 09:00:00,1,1,1,1,1,0.0,-0.9,1.2,8,0,0.0,False,5,3,0.0
2021-03-13 10:00:00,1,1,1,1,1,0.0,-0.3,0.9,9,1,0.0,False,5,3,0.0
2021-03-13 11:00:00,1,1,1,1,1,0.0,0.8,0.8,10,0,1.0,False,5,3,0.2
2021-03-13 12:00:00,1,1,1,1,1,0.0,1.7,0.9,11,0,0.0,False,5,3,0.2
2021-03-13 13:00:00,1,1,1,1,1,0.0,2.9,0.6,12,1,0.0,False,5,3,0.2
2021-03-13 14:00:00,1,1,1,1,1,0.0,4.1,0.8,13,0,1.0,False,5,3,0.0
2021-03-13 15:00:00,1,1,1,1,1,0.0,4.1,1.1,14,1,0.0,False,5,3,0.6
2021-03-13 16:00:00,1,1,1,1,1,0.0,4.4,1.2,15,1,1.0,False,5,3,0.2
2021-03-13 17:00:00,1,1,1,1,1,0.0,4.4,0.6,16,0,1.0,False,5,3,0.2
2021-03-13 18:00:00,1,1,1,1,1,0.0,3.9,1.2,17,1,0.0,False,5,3,0.8
2021-03-13 19:00:00,1,1,1,1,1,0.0,2.9,1.4,18,0,1.0,False,5,3,0.4
2021-03-13 20:00:00,1,1,1,1,1,0.0,2.6,1.0,19,0,0.0,False,5,3,0.2
2021-03-13 21:00:00,1,1,1,1,1,0.0,2.0,0.3,20,0,0.0,False,5,3,0.2
2021-03-13 22:00:00,1,1,1,1,1,0.0,1.8,1.5,21,0,0.0,False,5,3,0.2
2021-03-13 23:00:00,1,1,1,1,1,0.0,1.6,1.5,22,0,0.0,False,5,3,0.0
2021-03-13 00:00:00,1,1,1,1,1,0.0,1.1,1.5,23,0,0.0,False,5,3,0.0
2021-03-14 01:00:00,1,1,1,1,1,0.0,1.0,0.4,0,0,,False,6,3,0.0
2021-03-14 02:00:00,1,1,1,1,1,0.0,0.9,0.9,1,0,0.0,False,6,3,0.0
2021-03-14 03:00:00,1,1,1,1,1,0.0,0.8,0.5,2,0,0.0,False,6,3,0.0
2021-03-14 04:00:00,1,1,1,1,1,0.0,0.4,0.6,3,0,0.0,False,6,3,0.0
2021-03-14 05:00:00,1,1,1,1,1,0.0,0.4,1.3,4,0,0.0,False,6,3,0.0
2021-03-14 06:00:00,1,1,1,1,1,0.0,-0.2,0.7,5,0,0.0,False,6,3,0.0
2021-03-14 07:00:00,1,1,1,1,1,0.0,-0.2,0.0,6,0,0.0,False,6,3,0.0
2021-03-14 08:00:00,1,1,1,1,1,0.0,-0.1,0.6,7,0,0.0,False,6,3,0.0
2021-03-14 09:00:00,1,1,1,1,1,0.0,0.4,1.2,8,0,0.0,False,6,3,0.0
2021-03-14 10:00:00,1,1,1,1,1,0.0,0.6,0.5,9,0,0.0,False,6,3,0.0
2021-03-14 11:00:00,1,1,1,1,1,0.0,0.9,0.7,10,0,0.0,False,6,3,0.2
2021-03-14 12:00:00,1,1,1,1,1,0.0,3.3,0.6,11,1,0.0,False,6,3,0.2
2021-03-14 13:00:00,1,1,1,1,1,0.0,5.6,1.4,12,2,1.0,False,6,3,0.2
2021-03-14 14:00:00,1,1,1,1,1,0.0,6.5,1.6,13,2,2.0,False,6,3,0.4
2021-03-14 15:00:00,1,1,1,1,1,0.0,6.2,2.5,14,0,2.0,False,6,3,1.2
2021-03-14 16:00:00,1,1,1,1,1,0.0,6.3,3.1,15,0,0.0,False,6,3,1.0
2021-03-14 17:00:00,1,1,1,1,1,0.0,5.3,3.2,16,0,0.0,False,6,3,0.0
2021-03-14 18:00:00,1,1,1,1,1,0.0,4.5,2.9,17,0,0.0,False,6,3,0.2
2021-03-14 19:00:00,1,1,1,1,1,0.0,3.6,2.9,18,0,0.0,False,6,3,0.4
2021-03-14 20:00:00,1,1,1,1,1,0.0,3.3,1.2,19,0,0.0,False,6,3,0.4
2021-03-14 21:00:00,1,1,1,1,1,0.0,3.3,0.5,20,0,0.0,False,6,3,0.0
2021-03-14 22:00:00,1,1,1,1,1,0.2,2.5,2.1,21,0,0.0,False,6,3,0.0
2021-03-14 23:00:00,1,1,1,1,1,0.0,2.4,2.4,22,1,0.0,False,6,3,0.2
2021-03-14 00:00:00,1,1,1,1,1,0.0,2.2,4.1,23,0,1.0,False,6,3,0.0
2021-03-15 01:00:00,1,1,1,1,1,0.0,2.0,3.9,0,0,,False,0,3,0.2
2021-03-15 02:00:00,1,1,1,1,1,0.0,1.5,2.3,1,0,0.0,False,0,3,0.0
2021-03-15 03:00:00,1,1,1,1,1,0.0,1.2,2.0,2,0,0.0,False,0,3,0.0
2021-03-15 04:00:00,1,1,1,1,1,0.0,0.9,3.1,3,0,0.0,False,0,3,0.0
2021-03-15 05:00:00,1,1,1,1,1,0.0,0.7,4.1,4,0,0.0,False,0,3,0.0
2021-03-15 06:00:00,1,1,1,1,1,0.0,0.6,6.7,5,0,0.0,False,0,3,0.0
2021-03-15 07:00:00,1,1,1,1,1,0.0,0.3,6.5,6,0,0.0,False,0,3,0.2
2021-03-15 08:00:00,1,1,1,1,1,0.0,0.6,5.7,7,0,0.0,False,0,3,0.0
2021-03-15 09:00:00,1,1,1,1,1,0.0,1.2,4.5,8,0,0.0,False,0,3,0.4
2021-03-15 10:00:00,1,1,1,1,1,0.0,2.8,5.9,9,1,0.0,False,0,3,0.0
2021-03-15 11:00:00,1,1,1,1,1,0.0,5.2,3.6,10,0,1.0,False,0,3,0.0
2021-03-15 12:00:00,1,1,1,1,1,0.0,6.1,5.2,11,0,0.0,False,0,3,0.4
2021-03-15 13:00:00,1,1,1,1,1,0.0,7.2,5.1,12,0,0.0,False,0,3,0.4
2021-03-15 14:00:00,1,1,1,1,1,0.0,7.9,5.6,13,1,0.0,False,0,3,0.2
2021-03-15 15:00:00,1,1,1,1,1,0.0,8.4,6.3,14,0,1.0,False,0,3,0.2
2021-03-15 16:00:00,1,1,1,1,1,0.0,8.3,5.6,15,0,0.0,False,0,3,1.0
2021-03-15 17:00:00,1,1,1,0,1,0.0,8.5,6.0,16,2,0.0,False,0,3,1.2
2021-03-15 18:00:00,1,1,1,0,1,0.0,7.6,3.7,17,0,2.0,False,0,3,0.2
2021-03-15 19:00:00,1,1,1,0,1,0.0,7.2,2.2,18,0,0.0,False,0,3,0.4
2021-03-15 20:00:00,1,1,1,0,1,0.0,5.4,1.4,19,0,0.0,False,0,3,0.2
2021-03-15 21:00:00,1,1,1,0,1,0.0,3.3,2.6,20,0,0.0,False,0,3,0.0
2021-03-15 22:00:00,1,1,1,0,1,0.0,2.1,3.2,21,0,0.0,False,0,3,0.0
2021-03-15 23:00:00,1,1,1,0,1,0.0,2.4,3.5,22,0,0.0,False,0,3,0.0
2021-03-15 00:00:00,1,1,1,0,1,0.0,3.1,5.1,23,0,0.0,False,0,3,0.0
2021-03-16 01:00:00,1,1,1,0,1,0.0,2.6,3.7,0,0,,False,1,3,0.0
2021-03-16 02:00:00,1,1,1,0,1,0.0,1.7,2.3,1,0,0.0,False,1,3,0.0
2021-03-16 03:00:00,1,1,1,0,1,0.0,0.8,0.5,2,0,0.0,False,1,3,0.0
2021-03-16 04:00:00,1,1,1,0,1,0.0,1.1,0.8,3,0,0.0,False,1,3,0.0
2021-03-16 05:00:00,1,1,1,0,1,0.0,-0.5,1.2,4,0,0.0,False,1,3,0.0
2021-03-16 06:00:00,1,1,1,0,1,0.0,-0.2,2.0,5,0,0.0,False,1,3,0.0
2021-03-16 07:00:00,1,1,1,0,1,0.0,-0.6,2.6,6,0,0.0,False,1,3,0.0
2021-03-16 08:00:00,1,1,1,1,1,0.0,0.0,3.1,7,0,0.0,False,1,3,0.4
2021-03-16 09:00:00,1,1,1,1,1,0.0,0.9,0.3,8,0,0.0,False,1,3,0.2
2021-03-16 10:00:00,1,1,1,1,1,0.0,2.6,2.8,9,1,0.0,False,1,3,0.0
2021-03-16 11:00:00,1,1,1,1,1,0.0,3.6,2.5,10,1,1.0,False,1,3,0.2
2021-03-16 12:00:00,1,1,1,1,1,0.0,4.4,3.1,11,0,1.0,False,1,3,0.2
2021-03-16 13:00:00,1,1,1,1,1,0.0,5.3,2.4,12,0,0.0,False,1,3,0.4
2021-03-16 14:00:00,1,1,1,1,0,0.0,5.9,1.5,13,0,0.0,False,1,3,0.6
2021-03-16 15:00:00,1,1,1,1,0,0.0,5.9,2.4,14,0,0.0,False,1,3,0.2
2021-03-16 16:00:00,1,1,1,1,1,0.0,6.0,2.1,15,0,0.0,False,1,3,1.0
2021-03-16 17:00:00,1,1,1,1,1,0.0,6.1,1.0,16,1,0.0,False,1,3,0.4
2021-03-16 18:00:00,1,1,1,1,0,0.0,5.0,1.9,17,2,1.0,False,1,3,0.8
2021-03-16 19:00:00,1,1,1,1,0,0.0,4.3,2.9,18,0,2.0,False,1,3,0.6
2021-03-16 20:00:00,1,1,1,0,1,0.0,3.1,4.2,19,0,0.0,False,1,3,0.2
2021-03-16 21:00:00,1,1,1,0,1,0.0,3.0,4.1,20,0,0.0,False,1,3,0.2
2021-03-16 22:00:00,1,1,1,1,1,0.0,2.4,4.0,21,0,0.0,False,1,3,0.0
2021-03-16 23:00:00,1,1,1,1,1,0.0,2.1,4.3,22,0,0.0,False,1,3,0.0
2021-03-16 00:00:00,1,1,1,1,1,0.0,1.7,5.3,23,0,0.0,False,1,3,0.0
2021-03-17 01:00:00,1,1,1,1,1,0.0,1.3,5.0,0,0,,False,2,3,0.0
2021-03-17 02:00:00,1,1,1,1,1,0.0,0.8,4.8,1,0,0.0,False,2,3,0.0
2021-03-17 03:00:00,1,1,1,1,1,0.0,0.2,3.0,2,0,0.0,False,2,3,0.0
2021-03-17 04:00:00,1,1,1,1,1,0.0,-1.8,1.0,3,0,0.0,False,2,3,0.0
2021-03-17 05:00:00,1,1,1,1,1,0.0,-2.3,0.7,4,0,0.0,False,2,3,0.0
2021-03-17 06:00:00,1,1,1,1,1,0.0,-2.4,1.8,5,0,0.0,False,2,3,0.0
2021-03-17 07:00:00,1,1,1,1,1,0.0,-2.1,3.7,6,0,0.0,False,2,3,0.2
2021-03-17 08:00:00,1,1,1,1,1,0.0,-2.4,3.6,7,0,0.0,False,2,3,0.4
2021-03-17 09:00:00,1,1,1,1,1,0.0,-0.2,2.0,8,1,0.0,False,2,3,0.4
2021-03-17 10:00:00,1,1,1,1,1,0.0,1.0,3.2,9,0,1.0,False,2,3,0.0
2021-03-17 11:00:00,1,1,1,1,1,0.0,2.4,2.8,10,1,0.0,False,2,3,0.6
2021-03-17 12:00:00,1,1,1,1,1,0.0,4.8,1.6,11,0,1.0,False,2,3,0.0
2021-03-17 13:00:00,1,1,1,1,1,0.0,5.6,0.9,12,0,0.0,False,2,3,0.0
2021-03-17 14:00:00,1,1,1,1,1,0.0,4.2,2.2,13,1,0.0,False,2,3,0.2
2021-03-17 15:00:00,1,1,1,1,1,0.0,4.8,2.2,14,0,1.0,False,2,3,0.4
2021-03-17 16:00:00,1,1,1,1,1,0.0,5.4,3.0,15,1,0.0,False,2,3,0.4
2021-03-17 17:00:00,1,1,1,0,1,0.0,6.2,2.9,16,0,1.0,False,2,3,1.6
2021-03-17 18:00:00,1,1,1,0,1,0.0,5.6,2.3,17,0,0.0,False,2,3,0.6
2021-03-17 19:00:00,1,1,1,0,1,0.0,4.6,2.6,18,1,0.0,False,2,3,0.0
2021-03-17 20:00:00,1,1,1,0,1,0.0,3.1,2.9,19,1,1.0,False,2,3,0.0
2021-03-17 21:00:00,1,1,1,0,1,0.0,1.4,2.9,20,0,1.0,False,2,3,0.2
2021-03-17 22:00:00,1,1,1,0,1,0.0,1.1,3.1,21,0,0.0,False,2,3,0.0
2021-03-17 23:00:00,1,1,1,0,1,0.0,0.5,2.6,22,0,0.0,False,2,3,0.0
2021-03-17 00:00:00,1,1,1,0,1,0.0,-0.1,2.6,23,0,0.0,False,2,3,0.0
2021-03-18 01:00:00,1,1,1,0,1,0.0,-0.6,1.4,0,0,,False,3,3,0.0
2021-03-18 02:00:00,1,1,1,0,1,0.0,-0.6,1.0,1,0,0.0,False,3,3,0.0
2021-03-18 03:00:00,1,1,1,0,1,0.0,-0.2,1.1,2,0,0.0,False,3,3,0.0
2021-03-18 04:00:00,1,1,1,0,1,0.0,-0.7,1.2,3,0,0.0,False,3,3,0.0
2021-03-18 05:00:00,1,1,1,0,1,0.0,-0.7,0.5,4,0,0.0,False,3,3,0.0
2021-03-18 06:00:00,1,1,1,0,1,0.0,-2.0,0.2,5,1,0.0,False,3,3,0.0
2021-03-18 07:00:00,1,1,1,0,1,0.0,-2.2,1.2,6,0,1.0,False,3,3,0.0
2021-03-18 08:00:00,1,1,1,1,1,0.0,-1.5,1.1,7,1,0.0,False,3,3,0.6
2021-03-18 09:00:00,1,1,1,1,1,0.0,1.0,0.7,8,0,1.0,False,3,3,0.6
2021-03-18 10:00:00,1,1,1,1,1,0.0,3.7,0.5,9,0,0.0,False,3,3,0.2
2021-03-18 11:00:00,1,1,1,1,1,0.0,4.1,1.0,10,0,0.0,False,3,3,0.2
2021-03-18 12:00:00,1,1,1,1,1,0.0,5.7,1.6,11,0,0.0,False,3,3,0.8
2021-03-18 13:00:00,1,1,0,1,1,0.0,5.8,1.4,12,0,0.0,False,3,3,1.0
2021-03-18 14:00:00,1,1,0,1,1,0.0,6.9,1.3,13,0,0.0,False,3,3,0.2
2021-03-18 15:00:00,1,1,0,1,1,0.0,8.1,2.0,14,2,0.0,False,3,3,0.6
2021-03-18 16:00:00,1,1,0,1,1,0.0,7.9,3.0,15,0,2.0,False,3,3,0.8
2021-03-18 17:00:00,1,1,0,1,1,0.0,7.9,4.2,16,1,0.0,False,3,3,0.4
2021-03-18 18:00:00,1,1,1,1,1,0.0,8.1,3.2,17,1,1.0,False,3,3,0.6
2021-03-18 19:00:00,1,1,1,1,1,0.0,7.1,1.6,18,0,1.0,False,3,3,0.8
2021-03-18 20:00:00,1,1,0,1,1,0.0,6.1,3.2,19,0,0.0,False,3,3,0.0
2021-03-18 21:00:00,1,1,0,1,1,0.1,5.7,5.2,20,0,0.0,False,3,3,0.2
2021-03-18 22:00:00,1,1,0,1,1,0.0,5.6,3.3,21,0,0.0,False,3,3,0.0
2021-03-18 23:00:00,1,1,0,1,1,0.0,4.5,2.6,22,0,0.0,False,3,3,0.0
2021-03-18 00:00:00,1,1,0,1,1,0.0,3.8,2.8,23,0,0.0,False,3,3,0.0
2021-03-19 01:00:00,1,1,0,1,1,0.0,3.5,3.2,0,0,,False,4,3,0.0
2021-03-19 02:00:00,1,1,0,1,1,0.0,3.0,4.2,1,0,0.0,False,4,3,0.0
2021-03-19 03:00:00,1,1,0,1,1,0.0,1.9,2.9,2,0,0.0,False,4,3,0.0
2021-03-19 04:00:00,1,1,0,1,1,0.0,1.3,2.6,3,0,0.0,False,4,3,0.0
2021-03-19 05:00:00,1,1,0,1,1,0.0,1.0,3.3,4,0,0.0,False,4,3,0.0
2021-03-19 06:00:00,1,1,0,1,1,0.0,0.6,2.7,5,0,0.0,False,4,3,0.0
2021-03-19 07:00:00,1,1,0,1,1,0.0,-0.1,3.2,6,0,0.0,False,4,3,0.0
2021-03-19 08:00:00,1,1,0,1,1,0.0,-0.5,2.5,7,1,0.0,False,4,3,0.4
2021-03-19 09:00:00,1,1,1,1,1,0.0,0.1,1.8,8,0,1.0,False,4,3,0.4
2021-03-19 10:00:00,1,1,1,0,1,0.0,0.0,1.1,9,1,0.0,False,4,3,0.4
2021-03-19 11:00:00,1,1,1,1,1,0.0,0.7,2.7,10,1,1.0,False,4,3,0.0
2021-03-19 12:00:00,1,1,1,1,1,0.0,0.7,2.4,11,2,1.0,False,4,3,0.2
2021-03-19 13:00:00,1,1,1,1,1,0.0,1.5,2.8,12,0,2.0,False,4,3,0.4
2021-03-19 14:00:00,1,1,1,1,1,0.0,2.1,3.5,13,0,0.0,False,4,3,0.0
2021-03-19 15:00:00,1,1,1,1,1,0.0,2.4,3.9,14,0,0.0,False,4,3,0.8
2021-03-19 16:00:00,1,1,1,1,1,0.0,2.6,3.5,15,2,0.0,False,4,3,1.4
2021-03-19 17:00:00,1,0,1,1,1,0.0,2.1,3.6,16,0,2.0,False,4,3,0.2
2021-03-19 18:00:00,1,1,1,1,1,0.0,2.0,3.9,17,1,0.0,False,4,3,0.8
2021-03-19 19:00:00,1,0,1,1,1,0.0,1.9,3.2,18,1,1.0,False,4,3,0.0
2021-03-19 20:00:00,1,0,1,1,1,0.0,1.3,3.2,19,2,1.0,False,4,3,0.6
2021-03-19 21:00:00,1,1,1,1,1,0.0,1.1,2.8,20,0,2.0,False,4,3,0.0
2021-03-19 22:00:00,1,1,1,1,1,0.0,1.0,3.2,21,0,0.0,False,4,3,0.0
2021-03-19 23:00:00,1,1,1,1,1,0.0,0.3,2.0,22,0,0.0,False,4,3,0.2
2021-03-19 00:00:00,1,1,1,1,1,0.0,0.0,1.8,23,0,0.0,False,4,3,0.0
2021-03-20 01:00:00,1,1,1,1,1,0.0,-0.8,1.2,0,0,,False,5,3,0.2
2021-03-20 02:00:00,1,1,1,1,1,0.0,-2.0,0.0,1,0,0.0,False,5,3,0.0
2021-03-20 03:00:00,1,1,1,1,1,0.0,-1.9,0.8,2,0,0.0,False,5,3,0.0
2021-03-20 04:00:00,1,1,1,1,1,0.0,-2.5,0.6,3,0,0.0,False,5,3,0.0
2021-03-20 05:00:00,1,1,1,1,1,0.0,-2.8,0.2,4,0,0.0,False,5,3,0.0
2021-03-20 06:00:00,1,1,1,1,1,0.0,-2.6,1.4,5,0,0.0,False,5,3,0.0
2021-03-20 07:00:00,1,1,1,1,1,0.0,-2.9,1.1,6,0,0.0,False,5,3,0.0
2021-03-20 08:00:00,1,1,1,1,1,0.0,-2.7,1.4,7,0,0.0,False,5,3,0.0
2021-03-20 09:00:00,1,1,1,1,1,0.0,-1.5,1.1,8,0,0.0,False,5,3,0.0
2021-03-20 10:00:00,1,1,1,1,1,0.0,0.6,0.6,9,0,0.0,False,5,3,0.0
2021-03-20 11:00:00,1,1,1,1,1,0.0,2.5,1.1,10,0,0.0,False,5,3,0.0
2021-03-20 12:00:00,1,1,1,1,1,0.0,3.5,2.0,11,2,0.0,False,5,3,0.6
2021-03-20 13:00:00,1,1,1,0,1,0.0,4.6,1.2,12,0,2.0,False,5,3,0.4
2021-03-20 14:00:00,1,1,1,0,1,0.0,5.2,1.6,13,1,0.0,False,5,3,0.2
2021-03-20 15:00:00,1,1,1,1,1,0.0,5.6,1.1,14,0,1.0,False,5,3,1.0
2021-03-20 16:00:00,1,1,1,1,1,0.0,6.0,1.2,15,0,0.0,False,5,3,0.8
2021-03-20 17:00:00,1,1,1,1,1,0.0,5.9,1.3,16,1,0.0,False,5,3,0.0
2021-03-20 18:00:00,1,1,1,1,1,0.0,4.9,2.3,17,0,1.0,False,5,3,0.2
2021-03-20 19:00:00,1,1,1,1,1,0.0,4.7,1.5,18,1,0.0,False,5,3,0.4
2021-03-20 20:00:00,1,1,1,1,1,0.0,5.0,0.8,19,0,1.0,False,5,3,0.6
2021-03-20 21:00:00,1,1,1,1,1,0.0,4.7,1.4,20,0,0.0,False,5,3,0.2
2021-03-20 22:00:00,1,0,1,1,1,0.0,4.3,2.0,21,0,0.0,False,5,3,0.0
2021-03-20 23:00:00,1,0,1,1,1,0.0,3.2,3.1,22,0,0.0,False,5,3,0.0
2021-03-20 00:00:00,1,1,1,1,1,0.0,6.2,4.7,23,0,0.0,False,5,3,0.0
2021-03-21 01:00:00,1,1,1,1,1,0.0,6.8,4.5,0,0,,False,6,3,0.4
2021-03-21 02:00:00,1,1,1,1,1,0.0,4.2,3.5,1,0,0.0,False,6,3,0.0
2021-03-21 03:00:00,1,1,1,1,1,0.0,4.4,3.8,2,0,0.0,False,6,3,0.0
2021-03-21 04:00:00,1,1,1,1,1,0.0,3.8,2.6,3,0,0.0,False,6,3,0.0
2021-03-21 05:00:00,1,1,1,1,1,0.0,1.4,0.3,4,0,0.0,False,6,3,0.0
2021-03-21 06:00:00,1,1,1,1,1,0.0,2.5,2.3,5,0,0.0,False,6,3,0.0
2021-03-21 07:00:00,1,1,1,1,1,0.0,1.6,0.6,6,0,0.0,False,6,3,0.0
2021-03-21 08:00:00,1,1,1,1,1,0.0,-0.7,0.2,7,1,0.0,False,6,3,0.0
2021-03-21 09:00:00,1,1,1,1,1,0.0,3.6,0.6,8,0,1.0,False,6,3,0.0
2021-03-21 10:00:00,1,1,1,1,1,0.0,5.4,6.4,9,1,0.0,False,6,3,0.0
2021-03-21 11:00:00,1,1,1,1,1,0.0,6.1,5.3,10,0,1.0,False,6,3,0.4
2021-03-21 12:00:00,1,1,1,1,1,0.0,6.9,6.2,11,0,0.0,False,6,3,0.0
2021-03-21 13:00:00,1,1,1,1,1,0.0,7.2,6.4,12,2,0.0,False,6,3,0.0
2021-03-21 14:00:00,1,1,1,1,1,0.0,7.3,4.3,13,1,2.0,False,6,3,0.6
2021-03-21 15:00:00,1,1,1,1,1,0.0,7.4,3.1,14,0,1.0,False,6,3,0.6
2021-03-21 16:00:00,1,1,1,1,1,0.0,6.9,3.1,15,1,0.0,False,6,3,0.4
2021-03-21 17:00:00,1,1,1,1,1,0.0,7.5,2.5,16,1,1.0,False,6,3,0.2
2021-03-21 18:00:00,1,1,1,1,1,0.0,7.0,2.2,17,1,1.0,False,6,3,0.8
2021-03-21 19:00:00,1,1,1,1,1,0.0,6.7,1.8,18,0,1.0,False,6,3,0.2
2021-03-21 20:00:00,1,1,1,1,1,0.0,5.4,1.6,19,1,0.0,False,6,3,0.2
2021-03-21 21:00:00,1,1,1,1,1,0.0,5.0,4.6,20,1,1.0,False,6,3,0.2
2021-03-21 22:00:00,1,1,1,1,1,0.0,3.7,0.9,21,0,1.0,False,6,3,0.2
2021-03-21 23:00:00,1,1,1,1,1,0.0,4.3,3.2,22,0,0.0,False,6,3,0.2
2021-03-21 00:00:00,1,1,1,1,1,0.0,3.6,1.9,23,0,0.0,False,6,3,0.0
2021-03-22 01:00:00,1,1,1,1,1,0.0,3.3,2.0,0,0,,False,0,3,0.0
2021-03-22 02:00:00,1,1,1,1,1,0.0,3.5,1.9,1,0,0.0,False,0,3,0.0
2021-03-22 03:00:00,1,1,1,1,1,0.0,3.2,3.5,2,0,0.0,False,0,3,0.0
2021-03-22 04:00:00,1,1,1,1,1,0.0,3.2,2.6,3,0,0.0,False,0,3,0.0
2021-03-22 05:00:00,1,1,1,1,1,0.0,2.2,2.4,4,0,0.0,False,0,3,0.0
2021-03-22 06:00:00,1,1,1,1,1,0.0,1.0,0.5,5,0,0.0,False,0,3,0.0
2021-03-22 07:00:00,1,1,1,1,1,0.0,-0.1,0.7,6,0,0.0,False,0,3,0.2
2021-03-22 08:00:00,1,1,1,1,1,0.0,-0.3,1.2,7,0,0.0,False,0,3,0.6
2021-03-22 09:00:00,1,1,1,1,1,0.0,3.1,0.2,8,2,0.0,False,0,3,0.4
2021-03-22 10:00:00,1,1,1,1,1,0.0,6.2,0.7,9,0,2.0,False,0,3,0.4
2021-03-22 11:00:00,1,1,1,1,1,0.0,6.4,2.6,10,1,0.0,False,0,3,0.0
2021-03-22 12:00:00,1,1,1,1,1,0.0,7.6,1.8,11,0,1.0,False,0,3,0.2
2021-03-22 13:00:00,1,1,1,1,1,0.0,9.8,1.6,12,0,0.0,False,0,3,0.0
2021-03-22 14:00:00,1,1,1,1,1,0.0,11.1,2.7,13,0,0.0,False,0,3,0.6
2021-03-22 15:00:00,1,0,1,1,1,0.0,11.4,3.0,14,2,0.0,False,0,3,1.0
2021-03-22 16:00:00,1,0,1,1,0,0.0,11.8,2.8,15,4,2.0,False,0,3,2.2
2021-03-22 17:00:00,1,0,1,1,1,0.0,12.8,3.9,16,1,4.0,False,0,3,1.0
2021-03-22 18:00:00,1,0,1,0,1,0.0,11.6,4.0,17,2,1.0,False,0,3,0.8
