,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-09-16 11:00:00+00:00,0.0,15.6,4.3,6,13,4,11,False,9.0
2022-09-16 12:00:00+00:00,0.0,16.1,4.5,6,16,4,12,False,13.0
2022-09-16 13:00:00+00:00,0.0,15.8,5,7,27,4,13,False,16.0
2022-09-16 14:00:00+00:00,0.0,15.1,5,7,33,4,14,False,27.0
2022-09-16 15:00:00+00:00,0.0,15.5,3.8,7,48,4,15,False,33.0
2022-09-16 16:00:00+00:00,0.0,15.2,3.3,7,40,4,16,False,48.0
2022-09-16 17:00:00+00:00,0.0,15.4,4.3,7,23,4,17,False,40.0
2022-09-16 18:00:00+00:00,0.0,14.5,2.5,7,18,4,18,False,23.0
2022-09-16 19:00:00+00:00,0.0,14.3,4.1,7,14,4,19,False,18.0
2022-09-16 20:00:00+00:00,0.0,13.2,2.1,7,19,4,20,False,14.0
2022-09-16 21:00:00+00:00,0.0,13.3,2.6,7,7,4,21,False,19.0
2022-09-16 22:00:00+00:00,0.0,13.1,3.9,5,13,4,22,False,7.0
2022-09-16 23:00:00+00:00,0.0,12.2,1.7,5,0,4,23,False,13.0
2022-09-17 00:00:00+00:00,0.0,11.3,1.6,5,0,5,0,False,0.0
2022-09-17 01:00:00+00:00,0.0,10.5,1.2,5,0,5,1,False,0.0
2022-09-17 02:00:00+00:00,0.0,9.7,1.7,5,0,5,2,False,0.0
2022-09-17 03:00:00+00:00,0.0,8.2,1.5,5,0,5,3,False,0.0
2022-09-17 04:00:00+00:00,0.0,6.9,1.7,5,2,5,4,False,0.0
2022-09-17 05:00:00+00:00,0.0,7.2,1.5,5,3,5,5,False,2.0
