dateTime,availability 0,availability 1,availability 2,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2021-11-07 13:00:00,1,1,1.0,0.0,21.8,4.9,12,0,0.0,False,6,11,1.0
2021-11-07 14:00:00,1,1,1.0,0.0,22.4,3.7,13,0,0.0,False,6,11,0.0
2021-11-07 15:00:00,1,1,1.0,0.0,23.0,4.0,14,0,0.0,False,6,11,0.6666666666666666
2021-11-07 16:00:00,1,1,1.0,0.0,21.2,5.1,15,2,0.0,False,6,11,0.0
2021-11-07 17:00:00,1,1,1.0,0.0,22.5,3.3,16,0,2.0,False,6,11,0.3333333333333333
2021-11-07 18:00:00,1,1,1.0,0.0,21.4,5.1,17,0,0.0,False,6,11,0.6666666666666666
2021-11-07 19:00:00,1,1,1.0,0.0,20.5,4.6,18,8,0.0,False,6,11,0.3333333333333333
2021-11-07 20:00:00,1,1,1.0,0.0,20.0,4.2,19,0,8.0,False,6,11,0.0
2021-11-07 21:00:00,1,1,1.0,0.0,18.6,3.5,20,1,0.0,False,6,11,0.0
2021-11-07 22:00:00,1,1,1.0,0.0,17.8,3.2,21,1,1.0,False,6,11,0.0
2021-11-07 23:00:00,1,1,1.0,0.0,17.1,3.2,22,0,1.0,False,6,11,0.6666666666666666
2021-11-07 00:00:00,1,1,1.0,0.0,16.8,2.8,23,0,0.0,False,6,11,0.0
2021-11-08 01:00:00,1,1,1.0,0.0,13.7,2.1,0,0,,False,0,11,0.3333333333333333
2021-11-08 02:00:00,1,1,1.0,0.0,12.8,2.2,1,0,0.0,False,0,11,0.0
2021-11-08 03:00:00,1,1,1.0,0.0,12.2,2.3,2,0,0.0,False,0,11,0.0
2021-11-08 04:00:00,1,1,1.0,0.0,12.5,1.7,3,0,0.0,False,0,11,0.0
2021-11-08 05:00:00,1,1,1.0,0.0,13.5,1.4,4,0,0.0,False,0,11,0.0
2021-11-08 06:00:00,1,1,1.0,0.0,14.1,1.2,5,1,0.0,False,0,11,0.0
2021-11-08 07:00:00,1,1,1.0,0.0,14.5,1.3,6,0,1.0,False,0,11,0.3333333333333333
2021-11-08 08:00:00,1,1,1.0,0.0,15.0,1.4,7,1,0.0,False,0,11,1.3333333333333333
2021-11-08 09:00:00,1,1,1.0,0.0,15.6,1.3,8,0,1.0,False,0,11,6.333333333333333
2021-11-08 10:00:00,1,1,1.0,0.0,16.2,1.6,9,1,0.0,False,0,11,1.6666666666666667
2021-11-08 11:00:00,1,1,1.0,0.0,17.1,2.6,10,0,1.0,False,0,11,0.3333333333333333
2021-11-08 12:00:00,1,1,1.0,0.0,19.4,1.3,11,0,0.0,False,0,11,1.3333333333333333
2021-11-08 13:00:00,1,1,1.0,0.0,20.8,2.1,12,0,0.0,False,0,11,0.0
2021-11-08 14:00:00,1,1,1.0,0.0,22.3,2.7,13,3,0.0,False,0,11,0.0
2021-11-08 15:00:00,1,1,1.0,0.0,22.5,3.3,14,2,3.0,False,0,11,1.0
2021-11-08 16:00:00,1,1,1.0,0.0,22.6,2.7,15,2,2.0,False,0,11,2.0
2021-11-08 17:00:00,1,1,1.0,0.0,19.8,3.1,16,4,2.0,False,0,11,3.3333333333333335
2021-11-08 18:00:00,1,1,1.0,0.0,19.0,1.5,17,1,4.0,False,0,11,1.3333333333333333
2021-11-08 19:00:00,1,1,1.0,0.0,19.9,1.3,18,1,1.0,False,0,11,1.0
2021-11-08 20:00:00,1,1,1.0,0.0,19.1,1.2,19,3,1.0,False,0,11,1.0
2021-11-08 21:00:00,1,1,1.0,0.0,18.4,3.3,20,0,3.0,False,0,11,2.3333333333333335
2021-11-08 22:00:00,1,1,1.0,0.0,16.3,2.3,21,0,0.0,False,0,11,1.0
2021-11-08 23:00:00,1,1,1.0,0.0,15.9,1.5,22,0,0.0,False,0,11,1.6666666666666667
2021-11-08 00:00:00,1,1,1.0,0.0,14.6,1.5,23,0,0.0,False,0,11,0.0
2021-11-09 01:00:00,1,1,1.0,0.0,13.8,0.9,0,0,,False,1,11,0.0
2021-11-09 02:00:00,1,1,1.0,0.0,14.4,2.0,1,0,0.0,False,1,11,0.0
2021-11-09 03:00:00,1,1,1.0,0.0,14.4,1.9,2,0,0.0,False,1,11,0.0
2021-11-09 04:00:00,1,1,1.0,0.0,14.2,1.9,3,0,0.0,False,1,11,0.0
2021-11-09 05:00:00,1,1,1.0,0.0,14.8,2.1,4,0,0.0,False,1,11,0.0
2021-11-09 06:00:00,1,1,1.0,0.0,15.1,1.6,5,0,0.0,False,1,11,0.0
2021-11-09 07:00:00,1,1,1.0,0.0,15.4,1.3,6,0,0.0,False,1,11,0.6666666666666666
2021-11-09 08:00:00,1,1,1.0,0.0,15.5,0.4,7,1,0.0,False,1,11,0.3333333333333333
2021-11-09 09:00:00,1,1,1.0,0.1,14.9,1.8,8,0,1.0,False,1,11,0.6666666666666666
2021-11-09 10:00:00,1,1,1.0,0.1,15.5,0.5,9,0,0.0,False,1,11,1.6666666666666667
2021-11-09 11:00:00,1,1,1.0,0.0,16.4,0.9,10,1,0.0,False,1,11,0.0
2021-11-09 12:00:00,1,1,1.0,0.0,17.5,2.0,11,0,1.0,False,1,11,0.3333333333333333
2021-11-09 13:00:00,1,1,1.0,0.0,17.1,2.0,12,0,0.0,False,1,11,0.3333333333333333
2021-11-09 14:00:00,1,1,1.0,1.7,16.6,1.6,13,0,0.0,False,1,11,1.0
2021-11-09 15:00:00,1,1,1.0,2.5,16.4,2.1,14,0,0.0,False,1,11,0.6666666666666666
2021-11-09 16:00:00,1,1,1.0,1.6,16.4,2.0,15,3,0.0,False,1,11,0.6666666666666666
2021-11-09 17:00:00,1,1,1.0,0.6,16.5,2.1,16,5,3.0,False,1,11,1.3333333333333333
2021-11-09 18:00:00,1,1,1.0,1.0,16.6,2.2,17,1,5.0,False,1,11,2.3333333333333335
2021-11-09 19:00:00,1,1,1.0,0.6,16.7,2.9,18,1,1.0,False,1,11,1.6666666666666667
2021-11-09 20:00:00,1,1,1.0,0.1,16.7,2.3,19,1,1.0,False,1,11,0.6666666666666666
2021-11-09 21:00:00,1,1,1.0,0.0,16.5,2.7,20,0,1.0,False,1,11,0.6666666666666666
2021-11-09 22:00:00,1,1,1.0,0.0,16.4,2.3,21,0,0.0,False,1,11,0.3333333333333333
2021-11-09 23:00:00,1,1,1.0,0.5,16.3,2.0,22,0,0.0,False,1,11,1.3333333333333333
2021-11-09 00:00:00,1,1,1.0,0.0,16.1,1.9,23,0,0.0,False,1,11,0.0
2021-11-10 01:00:00,1,1,1.0,0.0,5.9,1.0,0,0,,False,2,11,0.0
2021-11-10 02:00:00,1,1,1.0,0.0,5.2,0.6,1,0,0.0,False,2,11,0.0
2021-11-10 03:00:00,1,1,1.0,0.0,4.6,1.0,2,0,0.0,False,2,11,0.0
2021-11-10 04:00:00,1,1,1.0,0.0,4.3,1.7,3,0,0.0,False,2,11,0.0
2021-11-10 05:00:00,1,1,1.0,0.0,3.7,1.2,4,0,0.0,False,2,11,0.0
2021-11-10 06:00:00,1,1,1.0,0.0,3.7,2.5,5,0,0.0,False,2,11,0.0
2021-11-10 07:00:00,1,1,1.0,0.0,3.1,1.0,6,0,0.0,False,2,11,0.6666666666666666
2021-11-10 08:00:00,1,1,1.0,0.0,3.5,2.2,7,0,0.0,False,2,11,2.0
2021-11-10 09:00:00,1,1,1.0,0.0,4.6,1.6,8,2,0.0,False,2,11,5.333333333333333
2021-11-10 10:00:00,1,1,1.0,0.0,6.9,0.9,9,2,2.0,False,2,11,2.6666666666666665
2021-11-10 11:00:00,1,1,1.0,0.0,8.7,1.1,10,0,2.0,False,2,11,0.3333333333333333
2021-11-10 12:00:00,1,1,1.0,0.0,11.3,0.7,11,0,0.0,False,2,11,0.0
2021-11-10 13:00:00,1,1,1.0,0.0,12.7,1.2,12,1,0.0,False,2,11,1.0
2021-11-10 14:00:00,1,1,1.0,0.0,11.7,2.3,13,1,1.0,False,2,11,1.3333333333333333
2021-11-10 15:00:00,1,1,1.0,0.0,11.7,2.8,14,0,1.0,False,2,11,1.0
2021-11-10 16:00:00,1,1,1.0,0.0,11.5,2.5,15,7,0.0,False,2,11,1.3333333333333333
2021-11-10 17:00:00,1,1,1.0,0.0,9.9,5.8,16,3,7.0,False,2,11,3.0
2021-11-10 18:00:00,1,1,1.0,0.0,8.5,4.7,17,5,3.0,False,2,11,2.3333333333333335
2021-11-10 19:00:00,1,1,1.0,0.0,7.6,4.4,18,1,5.0,False,2,11,0.6666666666666666
2021-11-10 20:00:00,1,1,1.0,0.0,7.5,1.6,19,0,1.0,False,2,11,2.3333333333333335
2021-11-10 21:00:00,1,1,1.0,0.0,6.4,1.8,20,0,0.0,False,2,11,0.6666666666666666
2021-11-10 22:00:00,1,1,1.0,0.0,7.0,2.5,21,1,0.0,False,2,11,0.6666666666666666
2021-11-10 23:00:00,1,1,1.0,0.0,6.3,5.6,22,0,1.0,False,2,11,0.3333333333333333
2021-11-10 00:00:00,1,1,1.0,0.0,4.1,1.2,23,1,0.0,False,2,11,0.0
2021-11-11 01:00:00,1,1,1.0,0.0,0.3,1.1,0,0,,False,3,11,0.3333333333333333
2021-11-11 02:00:00,1,1,1.0,0.0,0.9,1.1,1,0,0.0,False,3,11,0.0
2021-11-11 03:00:00,1,1,1.0,0.0,1.0,1.7,2,0,0.0,False,3,11,0.0
2021-11-11 04:00:00,1,1,1.0,0.0,0.7,0.7,3,0,0.0,False,3,11,0.0
2021-11-11 05:00:00,1,1,1.0,0.0,0.8,0.8,4,0,0.0,False,3,11,0.0
2021-11-11 06:00:00,1,1,1.0,0.0,1.1,0.6,5,0,0.0,False,3,11,0.0
2021-11-11 07:00:00,1,1,1.0,0.0,1.6,0.9,6,0,0.0,False,3,11,0.3333333333333333
2021-11-11 08:00:00,1,1,1.0,0.0,2.3,1.4,7,1,0.0,False,3,11,1.3333333333333333
2021-11-11 09:00:00,1,1,1.0,0.0,3.5,1.1,8,0,1.0,False,3,11,2.0
2021-11-11 10:00:00,1,1,1.0,0.0,5.3,2.6,9,0,0.0,False,3,11,0.6666666666666666
2021-11-11 11:00:00,1,1,1.0,0.0,6.1,4.1,10,0,0.0,False,3,11,1.6666666666666667
2021-11-11 12:00:00,1,1,1.0,0.0,7.7,4.8,11,0,0.0,False,3,11,0.3333333333333333
2021-11-11 13:00:00,1,1,1.0,0.0,8.1,5.0,12,0,0.0,False,3,11,2.0
2021-11-11 14:00:00,1,1,1.0,0.0,9.1,4.4,13,0,0.0,False,3,11,2.3333333333333335
2021-11-11 15:00:00,1,1,1.0,0.0,9.1,3.3,14,3,0.0,False,3,11,0.6666666666666666
2021-11-11 16:00:00,1,1,1.0,0.0,9.6,4.5,15,3,3.0,False,3,11,0.6666666666666666
2021-11-11 17:00:00,1,1,1.0,0.0,8.4,6.7,16,3,3.0,False,3,11,2.6666666666666665
2021-11-11 18:00:00,1,1,1.0,0.0,7.4,5.1,17,2,3.0,False,3,11,2.6666666666666665
2021-11-11 19:00:00,1,1,1.0,0.0,7.4,5.9,18,2,2.0,False,3,11,2.0
