dateTime,availability 0,availability 1,availability 2,availability 3,availability 4,availability 5,availability 6,availability 7,availability 8,availability 9,availability 10,availability 11,availability 12,availability 13,availability 14,availability 15,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2021-08-11 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.4,2.2,11,0,0.0,False,2,8,1.2142857142857142
2021-08-11 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.6,2.2,12,5,0.0,False,2,8,1.3571428571428572
2021-08-11 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.5,1.1,13,3,5.0,False,2,8,2.0714285714285716
2021-08-11 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.5,1.5,14,2,3.0,False,2,8,3.357142857142857
2021-08-11 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.5,1.9,15,1,2.0,False,2,8,4.571428571428571
2021-08-11 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.2,1.5,16,0,1.0,False,2,8,4.071428571428571
2021-08-11 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,0.1,2.0,1.6,17,0,0.0,False,2,8,3.142857142857143
2021-08-11 19:00:00,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,0.2,1.4,2.0,18,1,0.0,False,2,8,2.9285714285714284
2021-08-11 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.4,1.4,2.1,19,2,1.0,False,2,8,1.2857142857142858
2021-08-11 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,1.7,3.1,20,1,2.0,False,2,8,2.7142857142857144
2021-08-11 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,1.9,2.9,21,0,1.0,False,2,8,1.5
2021-08-11 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.1,3.4,22,0,0.0,False,2,8,0.8571428571428571
2021-08-11 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.4,3.2,23,0,0.0,False,2,8,0.0
2021-08-12 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-7.6,4.1,0,0,,False,3,8,0.0
2021-08-12 02:00:00,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,0.1,-7.4,5.1,1,0,0.0,False,3,8,0.0
2021-08-12 03:00:00,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,0.1,-7.2,4.6,2,0,0.0,False,3,8,0.0
2021-08-12 04:00:00,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,0.0,-6.9,5.1,3,0,0.0,False,3,8,0.0
2021-08-12 05:00:00,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,0.0,-6.7,4.5,4,0,0.0,False,3,8,0.0
2021-08-12 06:00:00,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,0.1,-5.9,4.8,5,0,0.0,False,3,8,0.2857142857142857
2021-08-12 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-5.9,5.2,6,1,0.0,False,3,8,0.2857142857142857
2021-08-12 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-5.7,5.4,7,2,1.0,False,3,8,1.1428571428571428
2021-08-12 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-5.2,3.6,8,1,2.0,False,3,8,0.42857142857142855
2021-08-12 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-5.0,4.5,9,0,1.0,False,3,8,1.0
2021-08-12 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.2,-5.0,4.8,10,1,0.0,False,3,8,1.2857142857142858
2021-08-12 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,-4.4,4.8,11,0,1.0,False,3,8,1.4285714285714286
2021-08-12 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-4.3,6.2,12,1,0.0,False,3,8,0.7142857142857143
2021-08-12 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,-4.0,4.9,13,2,1.0,False,3,8,1.5
2021-08-12 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,-3.9,5.3,14,7,2.0,False,3,8,2.857142857142857
2021-08-12 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,-3.8,5.5,15,4,7.0,False,3,8,4.5
2021-08-12 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,-3.4,4.2,16,3,4.0,False,3,8,2.5
2021-08-12 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,-3.3,4.5,17,0,3.0,False,3,8,1.6428571428571428
2021-08-12 19:00:00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,-3.1,4.4,18,1,0.0,False,3,8,1.8571428571428572
2021-08-12 20:00:00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,0.2,-3.2,4.9,19,1,1.0,False,3,8,1.5714285714285714
2021-08-12 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.2,-3.0,4.3,20,0,1.0,False,3,8,1.1428571428571428
2021-08-12 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3,-2.7,5.0,21,0,0.0,False,3,8,1.8571428571428572
2021-08-12 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-2.6,3.9,22,1,0.0,False,3,8,1.3571428571428572
2021-08-12 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,-2.2,4.2,23,0,1.0,False,3,8,0.0
2021-08-13 01:00:00,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.3,2.8,0,0,,False,4,8,0.07142857142857142
2021-08-13 02:00:00,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.4,2.9,1,0,0.0,False,4,8,0.0
2021-08-13 03:00:00,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.3,2.7,2,0,0.0,False,4,8,0.0
2021-08-13 04:00:00,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.0,2.5,3,0,0.0,False,4,8,0.0
2021-08-13 05:00:00,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.9,1.5,4,0,0.0,False,4,8,0.14285714285714285
2021-08-13 06:00:00,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.8,2.2,5,2,0.0,False,4,8,0.14285714285714285
2021-08-13 07:00:00,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.2,1.9,6,0,2.0,False,4,8,0.7142857142857143
2021-08-13 08:00:00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.5,2.8,7,0,0.0,False,4,8,0.42857142857142855
2021-08-13 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.7,2.1,8,0,0.0,False,4,8,0.35714285714285715
2021-08-13 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.8,4.1,9,0,0.0,False,4,8,0.7857142857142857
2021-08-13 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.5,5.0,10,0,0.0,False,4,8,1.3571428571428572
2021-08-13 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,17.5,2.7,11,0,0.0,False,4,8,1.2857142857142858
2021-08-13 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.2,18.8,3.6,12,1,0.0,False,4,8,2.2142857142857144
2021-08-13 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.8,4.8,13,2,1.0,False,4,8,1.5714285714285714
2021-08-13 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.0,4.5,14,1,2.0,False,4,8,3.642857142857143
2021-08-13 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.1,5.0,15,1,1.0,False,4,8,3.2142857142857144
2021-08-13 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.6,5.4,16,0,1.0,False,4,8,2.7142857142857144
2021-08-13 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.9,5.3,17,0,0.0,False,4,8,1.7142857142857142
2021-08-13 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,16.6,3.4,18,0,0.0,False,4,8,1.0714285714285714
2021-08-13 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.2,4.0,19,0,0.0,False,4,8,1.2857142857142858
2021-08-13 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.3,4.6,20,0,0.0,False,4,8,0.7857142857142857
2021-08-13 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3,15.0,4.1,21,0,0.0,False,4,8,0.2857142857142857
2021-08-13 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.6,13.8,2.2,22,1,0.0,False,4,8,0.35714285714285715
2021-08-13 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.6,2.6,23,0,1.0,False,4,8,0.0
2021-08-14 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.2,13.2,2.2,0,0,,False,5,8,0.0
2021-08-14 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.3,12.6,1.9,1,0,0.0,False,5,8,0.0
2021-08-14 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,11.5,2.1,2,0,0.0,False,5,8,0.0
2021-08-14 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,11.0,2.4,3,0,0.0,False,5,8,0.0
2021-08-14 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,10.5,0.6,4,0,0.0,False,5,8,0.0
2021-08-14 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,10.4,2.2,5,0,0.0,False,5,8,0.0
2021-08-14 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,11.0,2.7,6,0,0.0,False,5,8,0.0
2021-08-14 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.4,1.9,7,0,0.0,False,5,8,0.35714285714285715
2021-08-14 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.3,3.5,8,0,0.0,False,5,8,0.2857142857142857
2021-08-14 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.3,3.9,9,2,0.0,False,5,8,0.7142857142857143
2021-08-14 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.7,2.6,10,2,2.0,False,5,8,1.7142857142857142
2021-08-14 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.4,2.5,11,0,2.0,False,5,8,1.2857142857142858
2021-08-14 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.4,4.7,12,1,0.0,False,5,8,1.7857142857142858
2021-08-14 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,19.5,4.4,13,0,1.0,False,5,8,2.5714285714285716
2021-08-14 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.1,18.2,4.0,14,1,0.0,False,5,8,2.5
2021-08-14 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,20.7,6.2,15,0,1.0,False,5,8,3.5
2021-08-14 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,18.3,4.8,16,1,0.0,False,5,8,2.857142857142857
2021-08-14 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.7,5.2,17,0,1.0,False,5,8,1.7142857142857142
2021-08-14 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.8,15.8,1.2,18,0,0.0,False,5,8,1.1428571428571428
2021-08-14 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.2,2.4,19,0,0.0,False,5,8,0.7857142857142857
2021-08-14 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.1,2.4,20,0,0.0,False,5,8,0.5
2021-08-14 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.3,0.6,21,0,0.0,False,5,8,0.7857142857142857
2021-08-14 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.9,2.4,22,0,0.0,False,5,8,0.42857142857142855
2021-08-14 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.4,2.7,23,0,0.0,False,5,8,0.0
2021-08-15 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.7,2.2,0,0,,False,6,8,0.0
2021-08-15 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.5,1.4,1,0,0.0,False,6,8,0.0
2021-08-15 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.4,2.2,2,0,0.0,False,6,8,0.0
2021-08-15 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.0,1.0,3,0,0.0,False,6,8,0.0
2021-08-15 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.8,0.8,4,0,0.0,False,6,8,0.0
2021-08-15 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.4,0.9,5,0,0.0,False,6,8,0.0
2021-08-15 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.1,1.4,6,0,0.0,False,6,8,0.14285714285714285
2021-08-15 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.9,2.1,7,0,0.0,False,6,8,0.0
2021-08-15 09:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,14.9,1.6,8,0,0.0,False,6,8,0.07142857142857142
2021-08-15 10:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,,0.0,16.4,2.8,9,0,0.0,False,6,8,0.5
2021-08-15 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,17.1,2.7,10,0,0.0,False,6,8,1.2142857142857142
2021-08-15 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,0.0,19.1,3.0,11,3,0.0,False,6,8,1.1428571428571428
2021-08-15 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,0.0,20.5,3.2,12,1,3.0,False,6,8,0.7142857142857143
2021-08-15 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,0.0,20.7,3.6,13,0,1.0,False,6,8,0.42857142857142855
2021-08-15 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,0.0,18.5,4.8,14,1,0.0,False,6,8,0.7857142857142857
2021-08-15 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,21.1,3.2,15,0,1.0,False,6,8,1.7142857142857142
2021-08-15 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.7,15.1,3.7,16,0,0.0,False,6,8,0.7142857142857143
2021-08-15 18:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.2,17.3,0.6,17,1,0.0,False,6,8,1.1428571428571428
2021-08-15 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,16.3,3.0,18,0,1.0,False,6,8,0.8571428571428571
2021-08-15 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,15.4,1.3,19,1,0.0,False,6,8,0.8571428571428571
2021-08-15 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,14.9,1.1,20,0,1.0,False,6,8,0.7857142857142857
2021-08-15 22:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,14.4,1.4,21,0,0.0,False,6,8,1.0
2021-08-15 23:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,13.8,1.9,22,0,0.0,False,6,8,0.42857142857142855
2021-08-15 00:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,13.2,1.8,23,0,0.0,False,6,8,0.0
2021-08-16 01:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,13.3,2.1,0,0,,False,0,8,0.0
2021-08-16 02:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,13.0,1.1,1,0,0.0,False,0,8,0.0
2021-08-16 03:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,13.0,2.2,2,0,0.0,False,0,8,0.0
2021-08-16 04:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,13.0,2.3,3,0,0.0,False,0,8,0.0
2021-08-16 05:00:00,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,,0.0,12.0,3.6,4,0,0.0,False,0,8,0.0
