Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_396.0,dock_availability_396.0,bike_availability_549.0,dock_availability_549.0,bike_availability_477.0,dock_availability_477.0
2021-06-29 20:00:00+00:00,0.0,18.8,1.2,2,1,1,20,False,0.0,6,0.6391666666666667,0.2516666666666667,0.1688888888888889,0.0827777777777777,0.8127777777777778,0.8788888888888889
2021-06-29 21:00:00+00:00,0.0,18.5,3.9,2,6,1,21,False,1.0,6,0.3141666666666666,0.4294444444444444,0.0,0.0,0.2977777777777777,0.0894444444444444
2021-06-29 22:00:00+00:00,0.0,18.1,7.0,2,2,1,22,False,6.0,6,0.8933333333333334,0.8933333333333334,0.0,0.0,0.1463888888888889,0.0897222222222222
2021-06-29 23:00:00+00:00,0.0,17.5,9.5,2,0,1,23,False,2.0,6,0.8944444444444444,0.8944444444444444,0.0,0.5891666666666666,0.0,0.5891666666666666
2021-06-30 00:00:00+00:00,0.0,16.3,8.8,2,0,2,0,False,0.0,6,0.9563888888888888,0.9563888888888888,0.9563888888888888,0.9563888888888888,0.9563888888888888,0.9563888888888888
2021-06-30 01:00:00+00:00,0.0,15.7,4.4,2,0,2,1,False,0.0,6,0.9305555555555556,0.9305555555555556,0.9305555555555556,0.9305555555555556,0.9305555555555556,0.9305555555555556
2021-06-30 02:00:00+00:00,0.0,14.8,5.7,2,0,2,2,False,0.0,6,0.7375,0.7375,0.7375,0.7375,0.7375,0.7375
2021-06-30 03:00:00+00:00,0.0,14.7,7.7,2,0,2,3,False,0.0,6,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333
2021-06-30 04:00:00+00:00,0.0,14.4,6.1,2,0,2,4,False,0.0,6,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333
2021-06-30 05:00:00+00:00,0.0,14.4,5.6,2,0,2,5,False,0.0,6,0.4841666666666666,0.4841666666666666,0.4841666666666666,0.4841666666666666,0.4841666666666666,0.4841666666666666
2021-06-30 06:00:00+00:00,0.0,15.6,4.4,2,0,2,6,False,0.0,6,0.6725000000000001,0.6725000000000001,0.6725000000000001,0.6725000000000001,0.6725000000000001,0.6725000000000001
2021-06-30 07:00:00+00:00,0.0,16.0,5.7,5,0,2,7,False,0.0,6,0.7047222222222222,0.7047222222222222,0.7047222222222222,0.7047222222222222,0.7047222222222222,0.7047222222222222
2021-06-30 08:00:00+00:00,0.0,16.6,5.9,5,2,2,8,False,0.0,6,0.7808333333333333,0.7808333333333333,0.7808333333333333,0.7808333333333333,0.7808333333333333,0.7808333333333333
2021-06-30 09:00:00+00:00,0.0,17.2,5.5,5,1,2,9,False,2.0,6,0.8775000000000001,0.8775000000000001,0.8775000000000001,0.77,0.8775000000000001,0.8775000000000001
