started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-12-01 10:33:50.811000+00:00,2019-12-01 10:46:30.862000+00:00,760,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,464,Sukkerbiten,ved gangbroen til Sørenga,59.90580676630004,10.753656509579287
2019-12-01 10:34:09.772000+00:00,2019-12-01 10:41:40.439000+00:00,450,393,Hans Nielsen Hauges plass,Mellom Åsengata og Nordkappgata,59.939244,10.774319,744,Hallénparken,ved Vogts gate,59.9315302,10.762169
2019-12-01 10:34:54.538000+00:00,2019-12-01 10:46:42.606000+00:00,708,484,Karenlyst allé,utenfor Handelsbanken,59.92033,10.683814,418,Norsk Folkemuseum,utenfor inngangen,59.907674,10.686843
2019-12-01 10:35:07.880000+00:00,2019-12-01 10:42:21.172000+00:00,433,521,Jess Carlsens gate,Ved Hausmanns gate,59.9186359,10.7523939,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2019-12-01 10:35:48.549000+00:00,2019-12-01 10:40:21.663000+00:00,273,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2019-12-01 10:36:23.583000+00:00,2019-12-01 10:43:04.945000+00:00,401,535,Uranienborgveien,Vest for Slottsparken,59.9200421,10.726634,557,Akersgata,ved Grensen,59.9141971,10.7428828
2019-12-01 10:38:02.670000+00:00,2019-12-01 10:43:43.146000+00:00,340,734,Nylandsveien,mellom Norbygata og Urtegata,59.9156603,10.7622812,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2019-12-01 10:39:21.877000+00:00,2019-12-01 10:48:12.065000+00:00,530,458,Jenny Braatens Plass,ved Sinsenveien,59.928349,10.77837,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2019-12-01 10:40:06.660000+00:00,2019-12-01 10:48:29.777000+00:00,503,413,Majorstuen,utenfor banken i Majorstukrysset,59.929045,10.716926,403,Parkveien,utenfor Katedralen pub,59.921768,10.730476
2019-12-01 10:40:15.818000+00:00,2019-12-01 10:48:39.163000+00:00,503,458,Jenny Braatens Plass,ved Sinsenveien,59.928349,10.77837,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2019-12-01 10:40:35.268000+00:00,2019-12-01 10:42:12.520000+00:00,97,620,Bislettgata,ved Bislett Stadion,59.9238336,10.7346377,620,Bislettgata,ved Bislett Stadion,59.9238336,10.7346377
2019-12-01 10:42:55.133000+00:00,2019-12-01 10:49:56.298000+00:00,421,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915,617,Bjerregaardsgate Øst,ved Uelands gate,59.9272161,10.7497787
2019-12-01 10:43:34.010000+00:00,2019-12-01 10:47:45.530000+00:00,251,483,Hausmanns gate,vest for Akerselva,59.915451,10.758328,551,Olaf Ryes plass,ved Sofienberggata,59.922425,10.758182
2019-12-01 10:43:38.557000+00:00,2019-12-01 10:49:37.412000+00:00,358,585,Nordre gate,Øst for Grünerbrua,59.9212171,10.7547918,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.9152819,10.7696199
2019-12-01 10:43:57.142000+00:00,2019-12-01 10:49:31.652000+00:00,334,585,Nordre gate,Øst for Grünerbrua,59.9212171,10.7547918,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.9152819,10.7696199
2019-12-01 10:44:30.979000+00:00,2019-12-01 10:53:36.236000+00:00,545,439,Mølleparken,ved Sannerbrua,59.9283928,10.7559693,535,Uranienborgveien,Vest for Slottsparken,59.9200421,10.726634
2019-12-01 10:44:49.972000+00:00,2019-12-01 10:54:16.214000+00:00,566,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202,553,Skråninga,ved Torggata,59.9139786,10.7474667
2019-12-01 10:46:11.618000+00:00,2019-12-01 10:49:31.764000+00:00,200,613,Schives gate,ved Arno Bergs plass,59.9208044,10.7140544,588,Meltzers gate,ved Skovveien,59.9180141,10.7184345
2019-12-01 10:48:26.274000+00:00,2019-12-01 10:53:52.751000+00:00,326,485,Sommerfrydhagen,i Jens Bjelkes gate,59.911453,10.776072,507,Jens Bjelkes gate,ved Trondheimsveien,59.919179,10.764162
2019-12-01 10:49:57.297000+00:00,2019-12-01 10:53:42.461000+00:00,225,537,St. Olavs gate,ved Pilestredet,59.9179859,10.7385805,396,Kirkeristen,ved Torggata,59.913032,10.746681
2019-12-01 10:52:12.447000+00:00,2019-12-01 11:27:19.562000+00:00,2107,620,Bislettgata,ved Bislett Stadion,59.9238336,10.7346377,552,Trelastgata,ved Kong Håkon 5s gate,59.907967,10.762621
2019-12-01 10:52:37.841000+00:00,2019-12-01 11:09:07.448000+00:00,989,457,Trondheimsveien,Ved trikkestoppet,59.9230577,10.7717192,446,Bislett Stadion,ved rundkjøringen,59.92549,10.731288
2019-12-01 10:53:57.474000+00:00,2019-12-01 11:15:54.520000+00:00,1317,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627,494,Rådhusbrygge 4,ved Nesoddbåten,59.9108469,10.7303766
2019-12-01 10:54:40.565000+00:00,2019-12-01 11:01:12.574000+00:00,392,552,Trelastgata,ved Kong Håkon 5s gate,59.907967,10.762621,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
2019-12-01 10:54:42.348000+00:00,2019-12-01 10:58:54.495000+00:00,252,514,Sofienberggata,ved Sars' gate,59.9212063,10.7699892,734,Nylandsveien,mellom Norbygata og Urtegata,59.9156603,10.7622812
2019-12-01 10:57:45.500000+00:00,2019-12-01 11:04:02.834000+00:00,377,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
